,Unnamed: 0,created_at,temp,hum,p25,p10
567081,567362,2020-01-12 05:48:09,18.7,90.1,157.2,237.89999
567095,567376,2020-01-12 05:49:08,18.7,90.1,158.3,237.8
567096,567377,2020-01-12 05:49:12,18.8,90.1,159.60001,237.3
567097,567378,2020-01-12 05:49:16,18.8,90.1,159.60001,238.10001
567105,567386,2020-01-12 05:49:49,18.8,90.1,160.0,238.89999
567106,567387,2020-01-12 05:49:53,18.7,90.1,160.0,239.60001
567107,567388,2020-01-12 05:49:58,18.7,90.1,160.0,240.2
567108,567389,2020-01-12 05:50:02,18.7,90.1,160.5,243.10001
567110,567391,2020-01-12 05:50:10,18.7,90.1,161.10001,240.60001
567113,567394,2020-01-12 05:50:22,18.7,90.1,159.2,235.8
567114,567395,2020-01-12 05:50:27,18.7,90.1,159.8,238.8
567116,567397,2020-01-12 05:50:35,18.7,90.1,161.10001,241.10001
567117,567398,2020-01-12 05:50:39,18.8,90.1,160.39999,242.89999
567118,567399,2020-01-12 05:50:43,18.7,90.1,160.10001,242.39999
567119,567400,2020-01-12 05:50:47,18.7,90.1,160.10001,240.3
567120,567401,2020-01-12 05:50:52,18.7,90.1,159.7,237.39999
567129,567410,2020-01-12 05:51:29,18.7,90.1,156.60001,232.0
567131,567412,2020-01-12 05:51:37,18.7,90.1,155.60001,236.60001
567132,567413,2020-01-12 05:51:42,18.8,90.1,155.10001,234.7
567133,567414,2020-01-12 05:51:46,18.8,90.1,154.0,230.60001
567139,567420,2020-01-12 05:52:11,18.8,90.1,156.39999,230.3
567140,567421,2020-01-12 05:52:15,18.8,90.1,156.8,235.60001
567144,567425,2020-01-12 05:52:31,18.8,90.1,157.89999,240.60001
567148,567429,2020-01-12 05:52:48,18.8,90.0,158.8,238.0
567149,567430,2020-01-12 05:52:52,18.8,90.0,159.39999,242.39999
567151,567432,2020-01-12 05:53:01,18.8,90.0,158.89999,231.8
567154,567435,2020-01-12 05:53:13,18.8,90.0,160.8,235.5
567155,567436,2020-01-12 05:53:17,18.8,90.0,161.10001,239.0
567156,567437,2020-01-12 05:53:21,18.8,90.0,161.10001,243.39999
567157,567438,2020-01-12 05:53:26,18.8,90.0,161.10001,242.89999
567158,567439,2020-01-12 05:53:30,18.8,90.0,161.2,244.60001
567159,567440,2020-01-12 05:53:34,18.7,90.0,161.39999,245.0
567163,567444,2020-01-12 05:53:51,18.7,90.0,158.39999,236.5
567171,567452,2020-01-12 05:54:24,18.8,90.0,157.60001,235.3
567173,567454,2020-01-12 05:54:32,18.7,90.0,157.8,237.0
567174,567455,2020-01-12 05:54:36,18.8,90.0,156.2,236.8
567182,567463,2020-01-12 05:55:10,18.8,90.0,154.89999,233.39999
567183,567464,2020-01-12 05:55:14,18.7,89.9,153.7,232.7
567184,567465,2020-01-12 05:55:18,18.7,89.9,153.7,231.60001
567185,567466,2020-01-12 05:55:22,18.7,89.9,153.0,233.0
567187,567468,2020-01-12 05:55:30,18.7,89.9,150.89999,226.89999
567188,567469,2020-01-12 05:55:34,18.7,90.0,149.89999,227.39999
567202,567483,2020-01-12 05:56:33,18.7,90.0,150.8,229.10001
567203,567484,2020-01-12 05:56:37,18.7,90.0,151.10001,231.10001
567204,567485,2020-01-12 05:56:41,18.7,90.0,151.3,230.3
567205,567486,2020-01-12 05:56:45,18.7,90.0,150.7,228.0
567206,567487,2020-01-12 05:56:49,18.7,90.0,150.5,225.7
567207,567488,2020-01-12 05:56:54,18.9,90.0,150.39999,224.2
567214,567495,2020-01-12 05:57:23,18.7,90.0,152.3,227.39999
567216,567497,2020-01-12 05:57:31,18.7,90.0,152.7,230.3
567217,567498,2020-01-12 05:57:35,18.8,90.0,152.89999,225.39999
567219,567500,2020-01-12 05:57:43,18.7,90.0,151.89999,227.7
567221,567502,2020-01-12 05:57:52,18.7,90.0,151.2,226.60001
567222,567503,2020-01-12 05:57:56,18.7,90.0,150.0,224.10001
567236,567517,2020-01-12 05:58:54,18.7,90.0,144.8,217.60001
567245,567526,2020-01-12 05:59:32,18.7,89.9,146.39999,219.3
567246,567527,2020-01-12 05:59:36,18.7,89.9,146.0,220.2
567454,567735,2020-01-12 06:14:02,18.6,90.0,129.39999,196.3
567455,567736,2020-01-12 06:14:06,18.6,90.0,130.8,196.3
567489,567770,2020-01-12 06:16:27,18.6,90.0,130.10001,196.7
567491,567772,2020-01-12 06:16:36,18.6,90.0,129.60001,194.5
568069,568350,2020-01-12 06:56:51,18.6,89.1,121.9,194.3
568070,568351,2020-01-12 06:56:55,18.6,89.2,121.6,193.8
568336,568617,2020-01-12 07:15:26,18.7,89.2,126.0,196.2
568337,568618,2020-01-12 07:15:30,18.6,89.1,126.0,195.3
568338,568619,2020-01-12 07:15:34,18.7,89.2,126.7,198.7
568339,568620,2020-01-12 07:15:38,18.7,89.2,127.2,198.10001
568340,568621,2020-01-12 07:15:42,18.7,89.2,127.3,196.2
568341,568622,2020-01-12 07:15:46,18.7,89.2,128.3,196.10001
568347,568628,2020-01-12 07:16:12,18.6,89.1,127.2,195.2
568348,568629,2020-01-12 07:16:16,18.7,89.2,126.9,196.10001
568349,568630,2020-01-12 07:16:20,18.6,89.1,126.5,199.3
568350,568631,2020-01-12 07:16:24,18.7,89.2,127.0,197.60001
568351,568632,2020-01-12 07:16:28,18.7,89.2,127.0,195.2
568352,568633,2020-01-12 07:16:32,18.7,89.2,127.4,195.7
568353,568634,2020-01-12 07:16:37,18.6,89.1,128.39999,198.7
568354,568635,2020-01-12 07:16:41,18.6,89.1,128.3,199.8
568625,568906,2020-01-12 07:35:30,19.1,87.3,136.39999,210.7
568710,568991,2020-01-12 07:41:24,19.3,87.2,129.60001,196.10001
568711,568992,2020-01-12 07:41:28,19.3,87.2,130.0,195.7
577609,577890,2020-01-12 18:00:10,29.0,42.2,47.5,120.2
577611,577892,2020-01-12 18:00:18,29.0,42.2,50.6,146.60001
577612,577893,2020-01-12 18:00:22,29.0,42.3,51.6,157.7
577616,577897,2020-01-12 18:00:39,29.0,42.3,50.5,153.5
577618,577899,2020-01-12 18:00:47,29.0,42.3,47.9,130.8
577619,577900,2020-01-12 18:00:51,29.0,42.3,46.8,121.6
577621,577902,2020-01-12 18:01:00,29.0,42.3,45.8,105.6
577899,578180,2020-01-12 18:20:16,27.7,45.3,50.2,123.6
577905,578186,2020-01-12 18:20:41,27.6,45.4,48.5,114.0
579970,580251,2020-01-12 20:44:04,24.9,49.4,51.1,105.1
579975,580256,2020-01-12 20:44:25,24.9,49.5,51.5,109.2
582097,582378,2020-01-12 23:11:57,22.1,48.2,47.7,101.8
582099,582380,2020-01-12 23:12:06,22.1,48.2,48.1,101.1
582602,582883,2020-01-12 23:47:02,21.9,46.3,44.9,104.1
582646,582927,2020-01-12 23:50:06,21.8,46.1,47.2,110.8
582689,582970,2020-01-12 23:53:05,21.7,46.6,48.0,127.1
582708,582989,2020-01-12 23:54:24,21.7,46.3,49.0,113.7
582715,582996,2020-01-12 23:54:53,21.7,46.3,48.5,127.7
582720,583001,2020-01-12 23:55:14,21.7,46.1,49.0,122.9
582722,583003,2020-01-12 23:55:22,21.6,46.1,48.6,116.4
582723,583004,2020-01-12 23:55:26,21.6,46.1,48.7,110.8
582729,583010,2020-01-12 23:55:51,21.6,46.3,47.1,108.5
582734,583015,2020-01-12 23:56:12,21.6,46.2,47.8,115.7
582735,583016,2020-01-12 23:56:16,21.6,46.2,47.8,115.0
582738,583019,2020-01-12 23:56:29,21.6,46.2,48.0,108.6
582739,583020,2020-01-12 23:56:34,21.6,46.2,48.5,109.6
582747,583028,2020-01-12 23:57:07,21.6,45.8,48.0,103.6
583667,583948,2020-01-13 01:01:05,21.5,50.2,47.7,101.7
584804,585085,2020-01-13 02:20:26,20.7,52.1,52.6,106.5
584805,585086,2020-01-13 02:20:30,20.7,52.1,52.8,108.1
584806,585087,2020-01-13 02:20:34,20.7,52.0,52.4,108.6
584807,585088,2020-01-13 02:20:39,20.7,52.1,51.9,106.9
584916,585197,2020-01-13 02:28:15,20.8,53.6,51.3,106.2
584992,585273,2020-01-13 02:33:31,20.7,55.2,56.2,129.7
584993,585274,2020-01-13 02:33:35,20.7,55.2,55.5,130.7
584994,585275,2020-01-13 02:33:39,20.7,55.2,55.8,132.0
584997,585278,2020-01-13 02:33:52,20.7,55.1,55.9,125.7
584998,585279,2020-01-13 02:33:56,20.7,55.1,55.4,118.0
585004,585285,2020-01-13 02:34:21,20.7,55.1,55.5,120.7
585024,585305,2020-01-13 02:35:44,20.7,55.2,54.9,110.4
585026,585307,2020-01-13 02:35:53,20.7,55.2,54.4,116.0
585028,585309,2020-01-13 02:36:01,20.8,55.2,54.4,111.6
585031,585312,2020-01-13 02:36:14,20.7,55.2,54.6,112.8
585033,585314,2020-01-13 02:36:22,20.7,55.2,54.3,111.7
585035,585316,2020-01-13 02:36:30,20.7,55.2,54.7,124.4
585036,585317,2020-01-13 02:36:34,20.7,55.2,54.0,124.2
585037,585318,2020-01-13 02:36:39,20.7,55.2,53.7,121.8
585038,585319,2020-01-13 02:36:43,20.7,55.3,54.1,124.7
585047,585328,2020-01-13 02:37:20,20.6,55.5,54.9,113.9
585054,585335,2020-01-13 02:37:49,20.6,55.5,55.1,133.2
585055,585336,2020-01-13 02:37:53,20.6,55.5,55.9,138.0
585056,585337,2020-01-13 02:37:58,20.6,55.6,56.3,138.39999
585057,585338,2020-01-13 02:38:02,20.6,55.7,56.5,135.0
585058,585339,2020-01-13 02:38:06,20.6,55.8,56.9,135.2
585072,585353,2020-01-13 02:39:04,20.5,56.3,57.6,124.2
585086,585367,2020-01-13 02:40:02,20.4,56.5,60.0,127.8
585096,585377,2020-01-13 02:40:44,20.4,56.6,57.6,130.8
585101,585382,2020-01-13 02:41:07,20.5,56.7,57.6,130.89999
585113,585394,2020-01-13 02:41:57,20.4,56.9,56.6,116.7
585121,585402,2020-01-13 02:42:31,20.3,56.9,54.6,121.3
585124,585405,2020-01-13 02:42:43,20.3,57.0,54.3,120.6
585131,585412,2020-01-13 02:43:12,20.2,57.0,56.6,128.10001
585133,585414,2020-01-13 02:43:20,20.2,57.1,56.7,127.0
585141,585422,2020-01-13 02:43:54,20.2,57.3,55.7,121.9
585151,585432,2020-01-13 02:44:36,20.1,57.5,54.7,123.0
585153,585434,2020-01-13 02:44:44,20.0,57.6,54.2,119.8
585155,585436,2020-01-13 02:44:52,20.0,57.6,55.4,126.2
585157,585438,2020-01-13 02:45:01,20.0,57.8,56.0,127.7
585167,585448,2020-01-13 02:45:42,19.8,58.2,55.8,129.60001
585170,585451,2020-01-13 02:45:55,19.8,58.3,56.3,127.0
585171,585452,2020-01-13 02:45:59,19.8,58.3,56.6,133.2
585172,585453,2020-01-13 02:46:03,19.8,58.3,56.4,132.8
585173,585454,2020-01-13 02:46:07,19.8,58.5,56.8,132.2
585176,585457,2020-01-13 02:46:20,19.8,58.6,56.8,127.7
585187,585468,2020-01-13 02:47:05,19.8,58.9,60.0,137.5
585197,585478,2020-01-13 02:47:47,19.8,59.2,59.7,134.39999
585206,585487,2020-01-13 02:48:24,19.8,59.4,60.8,135.89999
585219,585500,2020-01-13 02:49:19,19.8,59.3,63.0,132.3
585224,585505,2020-01-13 02:49:39,19.9,59.4,62.4,133.5
585259,585540,2020-01-13 02:52:05,19.9,59.4,63.4,144.10001
585272,585553,2020-01-13 02:52:59,20.0,59.4,63.5,148.39999
585276,585557,2020-01-13 02:53:16,20.0,59.4,64.3,138.8
585277,585558,2020-01-13 02:53:20,20.0,59.3,64.8,139.5
585278,585559,2020-01-13 02:53:24,20.0,59.4,64.7,140.89999
585279,585560,2020-01-13 02:53:28,20.0,59.4,64.3,136.60001
585281,585562,2020-01-13 02:53:36,20.0,59.4,63.3,139.60001
585286,585567,2020-01-13 02:53:57,20.1,59.4,60.8,127.8
585291,585572,2020-01-13 02:54:18,20.0,59.3,63.0,137.2
585294,585575,2020-01-13 02:54:31,20.0,59.3,64.4,146.7
585300,585581,2020-01-13 02:54:56,20.1,59.4,62.9,143.5
585303,585584,2020-01-13 02:55:08,20.1,59.4,63.2,147.5
585304,585585,2020-01-13 02:55:12,20.3,59.5,63.4,149.89999
585305,585586,2020-01-13 02:55:16,20.0,59.3,62.6,149.10001
585317,585598,2020-01-13 02:56:06,20.0,59.3,63.1,144.2
585319,585600,2020-01-13 02:56:15,20.0,59.3,62.6,143.3
585331,585612,2020-01-13 02:57:05,20.0,59.7,61.1,127.8
585350,585631,2020-01-13 02:58:24,19.8,59.9,61.6,134.39999
585353,585634,2020-01-13 02:58:36,19.8,59.9,59.9,137.0
585373,585654,2020-01-13 02:59:59,19.7,60.2,60.6,126.6
585390,585671,2020-01-13 03:01:10,19.7,60.6,61.2,143.7
585403,585684,2020-01-13 03:02:04,19.6,60.7,58.8,135.3
585404,585685,2020-01-13 03:02:08,19.6,60.8,58.8,136.7
585405,585686,2020-01-13 03:02:13,19.6,60.7,58.7,137.60001
585408,585689,2020-01-13 03:02:25,19.6,60.9,59.9,140.5
585409,585690,2020-01-13 03:02:29,19.6,60.8,59.4,137.7
585410,585691,2020-01-13 03:02:33,19.5,60.8,58.9,137.8
585412,585693,2020-01-13 03:02:42,19.6,60.9,59.7,141.89999
585413,585694,2020-01-13 03:02:46,19.6,60.9,60.5,149.39999
585414,585695,2020-01-13 03:02:50,19.5,60.9,61.3,149.89999
585415,585696,2020-01-13 03:02:54,19.5,60.9,61.5,152.7
585416,585697,2020-01-13 03:02:58,19.5,60.9,61.5,151.89999
585417,585698,2020-01-13 03:03:03,19.5,60.9,61.9,149.10001
585418,585699,2020-01-13 03:03:07,19.6,61.0,61.7,151.0
585419,585700,2020-01-13 03:03:11,19.6,61.0,61.2,144.60001
585455,585736,2020-01-13 03:05:41,19.3,61.3,59.9,136.5
585501,585782,2020-01-13 03:08:52,19.4,62.5,60.1,127.6
585514,585795,2020-01-13 03:09:46,19.4,62.6,59.5,144.2
585515,585796,2020-01-13 03:09:50,19.4,62.7,59.2,141.60001
585516,585797,2020-01-13 03:09:54,19.4,62.7,59.1,142.10001
585517,585798,2020-01-13 03:09:59,19.4,62.7,59.1,140.10001
585519,585800,2020-01-13 03:10:07,19.4,62.7,59.5,139.60001
585520,585801,2020-01-13 03:10:11,19.4,62.6,59.1,135.5
585521,585802,2020-01-13 03:10:15,19.4,62.6,59.3,133.3
585531,585812,2020-01-13 03:10:57,19.4,63.1,57.0,121.4
586135,586416,2020-01-13 03:52:56,19.4,62.8,64.9,146.3
586136,586417,2020-01-13 03:53:01,19.4,62.8,64.6,149.3
586137,586418,2020-01-13 03:53:05,19.4,62.8,65.4,149.8
586138,586419,2020-01-13 03:53:09,19.4,62.8,65.4,149.5
586139,586420,2020-01-13 03:53:13,19.4,62.8,65.7,152.2
586140,586421,2020-01-13 03:53:17,19.3,62.8,66.0,144.3
586141,586422,2020-01-13 03:53:21,19.4,63.0,65.5,130.89999
586750,587031,2020-01-13 04:35:43,19.1,61.7,71.5,128.7
589699,589980,2020-01-13 08:00:49,20.1,62.0,96.9,169.2
589700,589981,2020-01-13 08:00:53,20.1,62.0,97.4,168.8
589744,590025,2020-01-13 08:03:56,20.2,59.6,96.0,164.2
589745,590026,2020-01-13 08:04:00,20.2,59.4,96.4,166.8
589746,590027,2020-01-13 08:04:05,20.2,59.4,96.6,167.60001
589747,590028,2020-01-13 08:04:09,20.2,59.3,96.4,173.2
589748,590029,2020-01-13 08:04:13,20.2,59.3,96.3,169.3
589749,590030,2020-01-13 08:04:17,20.2,59.3,95.8,170.10001
589750,590031,2020-01-13 08:04:21,20.2,59.3,97.1,171.5
589751,590032,2020-01-13 08:04:25,20.2,59.3,96.8,168.10001
589763,590044,2020-01-13 08:05:16,20.2,59.6,94.0,163.3
589764,590045,2020-01-13 08:05:20,20.2,59.7,93.2,162.5
589766,590047,2020-01-13 08:05:28,20.2,59.8,93.9,163.8
589767,590048,2020-01-13 08:05:32,20.2,59.8,93.6,163.60001
589768,590049,2020-01-13 08:05:36,20.2,59.8,93.9,169.10001
589769,590050,2020-01-13 08:05:41,20.2,59.7,94.6,169.8
589770,590051,2020-01-13 08:05:45,20.3,59.7,94.8,172.7
589771,590052,2020-01-13 08:05:49,20.2,59.7,95.2,170.8
589772,590053,2020-01-13 08:05:53,20.3,59.7,95.1,171.39999
589773,590054,2020-01-13 08:05:57,20.3,59.6,94.9,169.7
589774,590055,2020-01-13 08:06:01,20.2,59.5,95.1,166.7
589808,590089,2020-01-13 08:08:23,20.4,60.8,91.7,156.8
589811,590092,2020-01-13 08:08:36,20.5,61.1,93.8,157.89999
589818,590099,2020-01-13 08:09:05,20.4,61.0,93.4,160.8
589819,590100,2020-01-13 08:09:09,20.5,61.1,92.7,162.5
589843,590124,2020-01-13 08:10:49,20.5,60.8,88.2,152.8
589856,590137,2020-01-13 08:11:43,20.5,60.5,89.9,155.39999
589890,590171,2020-01-13 08:14:06,20.7,61.5,90.4,155.0
589964,590245,2020-01-13 08:19:17,20.9,62.1,89.0,158.10001
589965,590246,2020-01-13 08:19:21,20.9,62.1,87.8,155.8
589966,590247,2020-01-13 08:19:25,20.9,62.1,87.8,155.2
589967,590248,2020-01-13 08:19:29,20.9,62.1,87.4,152.2
590106,590387,2020-01-13 08:29:10,21.2,59.3,78.9,134.2
598464,598745,2020-01-13 18:09:44,29.0,35.2,41.7,91.6
598562,598843,2020-01-13 18:16:32,28.6,35.4,43.8,99.8
598563,598844,2020-01-13 18:16:36,28.6,35.5,43.8,102.7
598567,598848,2020-01-13 18:16:53,28.6,35.6,42.6,98.4
598568,598849,2020-01-13 18:16:57,28.6,35.6,43.0,99.8
598569,598850,2020-01-13 18:17:01,28.6,35.5,43.3,105.0
598572,598853,2020-01-13 18:17:14,28.6,35.6,44.1,115.0
598577,598858,2020-01-13 18:17:35,28.5,35.7,45.7,122.2
598579,598860,2020-01-13 18:17:43,28.6,35.7,46.5,124.6
598581,598862,2020-01-13 18:17:51,28.5,35.5,45.9,118.7
598582,598863,2020-01-13 18:17:55,28.5,35.5,45.8,114.7
598584,598865,2020-01-13 18:18:04,28.5,35.6,45.1,114.5
598591,598872,2020-01-13 18:18:33,28.5,35.6,43.7,104.1
598592,598873,2020-01-13 18:18:37,28.5,35.7,44.0,104.7
598593,598874,2020-01-13 18:18:41,28.4,35.7,43.0,102.7
598594,598875,2020-01-13 18:18:45,28.5,35.9,43.4,104.8
598595,598876,2020-01-13 18:18:49,28.4,35.9,43.1,105.9
598601,598882,2020-01-13 18:19:14,28.4,36.2,44.3,108.1
598603,598884,2020-01-13 18:19:23,28.3,36.1,45.4,111.1
598608,598889,2020-01-13 18:19:44,28.2,36.3,45.0,129.60001
598609,598890,2020-01-13 18:19:48,28.2,36.3,44.5,128.10001
598610,598891,2020-01-13 18:19:52,28.2,36.4,43.8,125.1
598611,598892,2020-01-13 18:19:56,28.2,36.4,43.5,121.9
598612,598893,2020-01-13 18:20:00,28.2,36.5,43.8,121.3
598615,598896,2020-01-13 18:20:13,28.2,36.6,43.4,114.8
598622,598903,2020-01-13 18:20:42,28.1,36.6,43.7,107.3
598624,598905,2020-01-13 18:20:50,28.1,36.6,44.3,107.3
598627,598908,2020-01-13 18:21:03,28.1,36.7,45.2,110.2
598629,598910,2020-01-13 18:21:11,28.1,36.6,45.6,115.1
598631,598912,2020-01-13 18:21:19,28.1,36.8,46.5,129.8
598632,598913,2020-01-13 18:21:23,28.1,36.8,46.7,128.10001
598633,598914,2020-01-13 18:21:28,28.1,36.8,46.7,130.60001
598635,598916,2020-01-13 18:21:36,28.1,36.8,46.2,130.10001
598639,598920,2020-01-13 18:21:52,28.1,36.8,44.1,119.5
598640,598921,2020-01-13 18:21:57,28.1,36.8,43.6,117.5
598641,598922,2020-01-13 18:22:01,28.1,36.8,43.1,114.7
598642,598923,2020-01-13 18:22:05,28.1,36.9,42.7,116.2
598647,598928,2020-01-13 18:22:26,28.1,36.9,44.9,116.4
598649,598930,2020-01-13 18:22:34,28.1,36.9,46.8,119.7
598651,598932,2020-01-13 18:22:42,28.1,36.8,46.8,130.89999
598652,598933,2020-01-13 18:22:47,28.1,36.9,46.6,133.3
598654,598935,2020-01-13 18:22:55,28.0,36.8,46.1,132.5
598655,598936,2020-01-13 18:22:59,28.1,36.9,45.6,130.0
598662,598943,2020-01-13 18:23:28,28.1,36.9,45.7,132.89999
598663,598944,2020-01-13 18:23:32,28.1,36.9,46.1,138.39999
598664,598945,2020-01-13 18:23:36,28.1,36.9,46.5,136.7
598665,598946,2020-01-13 18:23:41,28.1,36.9,46.5,139.39999
598666,598947,2020-01-13 18:23:45,28.1,36.8,47.0,144.7
598667,598948,2020-01-13 18:23:49,28.1,36.8,47.3,142.5
598668,598949,2020-01-13 18:23:53,28.1,36.8,47.5,144.0
598669,598950,2020-01-13 18:23:57,28.1,36.9,47.2,140.60001
598670,598951,2020-01-13 18:24:01,28.1,36.9,47.5,136.60001
598671,598952,2020-01-13 18:24:06,28.1,36.9,47.3,137.39999
598672,598953,2020-01-13 18:24:10,28.1,36.8,46.8,138.10001
598673,598954,2020-01-13 18:24:14,28.1,36.8,46.2,137.5
598674,598955,2020-01-13 18:24:18,28.1,36.9,46.0,141.2
598675,598956,2020-01-13 18:24:22,28.1,36.9,45.7,140.39999
598676,598957,2020-01-13 18:24:26,28.1,36.9,46.2,145.8
598677,598958,2020-01-13 18:24:31,28.0,36.8,45.9,143.8
598678,598959,2020-01-13 18:24:35,28.1,36.9,45.5,144.39999
598679,598960,2020-01-13 18:24:39,28.1,36.9,45.3,140.60001
598680,598961,2020-01-13 18:24:43,28.1,37.0,45.4,136.5
598682,598963,2020-01-13 18:24:51,28.1,36.9,45.7,125.3
598686,598967,2020-01-13 18:25:08,28.0,37.0,45.9,118.2
598694,598975,2020-01-13 18:25:41,28.1,37.0,44.1,120.2
598695,598976,2020-01-13 18:25:45,28.1,37.1,43.8,118.4
598707,598988,2020-01-13 18:26:36,28.1,37.3,46.5,127.4
598708,598989,2020-01-13 18:26:40,28.0,37.2,46.6,124.1
598711,598992,2020-01-13 18:26:53,28.0,37.2,45.2,124.1
598713,598994,2020-01-13 18:27:01,28.1,37.3,45.6,125.5
598714,598995,2020-01-13 18:27:05,28.1,37.4,45.4,123.6
598721,599002,2020-01-13 18:27:34,28.0,37.3,44.9,129.39999
598722,599003,2020-01-13 18:27:38,28.1,37.5,45.8,146.60001
598723,599004,2020-01-13 18:27:42,28.0,37.5,47.4,163.8
598724,599005,2020-01-13 18:27:47,28.0,37.5,48.8,185.8
598725,599006,2020-01-13 18:27:51,28.0,37.5,50.4,202.2
598726,599007,2020-01-13 18:27:55,28.0,37.5,52.1,205.39999
598727,599008,2020-01-13 18:27:59,28.0,37.5,52.6,214.0
598728,599009,2020-01-13 18:28:03,28.0,37.6,53.3,218.39999
598729,599010,2020-01-13 18:28:08,27.8,37.4,52.8,203.39999
598730,599011,2020-01-13 18:28:12,28.0,37.5,51.9,195.60001
598731,599012,2020-01-13 18:28:16,28.0,37.5,50.5,174.2
598732,599013,2020-01-13 18:28:20,28.0,37.6,49.5,162.2
598733,599014,2020-01-13 18:28:24,28.0,37.6,48.6,150.39999
598734,599015,2020-01-13 18:28:28,28.0,37.6,48.0,144.8
598735,599016,2020-01-13 18:28:32,28.0,37.6,47.4,138.0
598736,599017,2020-01-13 18:28:37,28.0,37.6,46.5,133.60001
598737,599018,2020-01-13 18:28:41,27.9,37.6,46.4,128.0
598742,599023,2020-01-13 18:29:02,27.9,37.7,44.7,118.9
598751,599032,2020-01-13 18:29:39,27.9,38.0,45.2,121.2
598756,599037,2020-01-13 18:30:00,27.9,38.2,45.3,114.5
598757,599038,2020-01-13 18:30:04,27.9,38.2,45.1,110.7
598758,599039,2020-01-13 18:30:08,27.9,38.2,43.7,105.7
598759,599040,2020-01-13 18:30:12,27.9,38.2,43.1,107.5
598761,599042,2020-01-13 18:30:21,27.9,38.3,42.7,104.8
598762,599043,2020-01-13 18:30:25,27.9,38.3,42.5,104.3
598763,599044,2020-01-13 18:30:29,27.9,38.3,42.6,105.5
598765,599046,2020-01-13 18:30:37,27.9,38.3,43.7,105.8
598766,599047,2020-01-13 18:30:41,27.9,38.3,44.8,106.5
598770,599051,2020-01-13 18:30:58,27.9,38.5,45.1,106.1
598772,599053,2020-01-13 18:31:06,27.9,38.5,45.0,104.2
598773,599054,2020-01-13 18:31:11,27.9,38.5,44.1,102.1
598816,599097,2020-01-13 18:34:13,27.7,39.8,45.5,105.5
598819,599100,2020-01-13 18:34:25,27.6,39.8,45.5,108.2
598854,599135,2020-01-13 18:36:51,27.2,41.0,45.2,105.9
599052,599333,2020-01-13 18:50:36,26.6,44.0,46.9,119.3
599053,599334,2020-01-13 18:50:40,26.6,44.0,47.8,121.1
599054,599335,2020-01-13 18:50:44,26.6,44.0,48.0,129.7
599056,599337,2020-01-13 18:50:52,26.6,44.1,50.1,151.2
599058,599339,2020-01-13 18:51:01,26.6,44.0,51.6,175.0
599059,599340,2020-01-13 18:51:05,26.6,44.1,52.0,183.2
599060,599341,2020-01-13 18:51:09,26.6,44.0,52.1,191.0
599061,599342,2020-01-13 18:51:13,26.7,44.1,51.8,187.10001
599062,599343,2020-01-13 18:51:17,26.6,44.1,51.6,181.0
599063,599344,2020-01-13 18:51:21,26.6,44.1,50.8,176.39999
599064,599345,2020-01-13 18:51:26,26.7,44.2,50.3,172.7
599065,599346,2020-01-13 18:51:30,26.6,44.1,49.8,168.0
599066,599347,2020-01-13 18:51:34,26.6,44.1,49.2,165.2
599067,599348,2020-01-13 18:51:38,26.7,44.2,49.3,157.5
599068,599349,2020-01-13 18:51:42,26.7,44.1,49.5,157.2
599069,599350,2020-01-13 18:51:46,26.7,44.1,49.6,153.0
599070,599351,2020-01-13 18:51:51,26.7,44.1,49.5,145.10001
599074,599355,2020-01-13 18:52:08,26.7,44.1,51.3,141.2
599075,599356,2020-01-13 18:52:12,26.6,44.1,51.8,146.0
599077,599358,2020-01-13 18:52:21,26.6,44.1,51.5,150.0
599083,599364,2020-01-13 18:52:46,26.7,44.0,51.8,183.39999
599084,599365,2020-01-13 18:52:50,26.6,44.1,52.1,192.7
599085,599366,2020-01-13 18:52:54,26.6,44.2,52.1,192.10001
599086,599367,2020-01-13 18:52:58,26.6,44.1,51.8,190.0
599087,599368,2020-01-13 18:53:03,26.6,44.1,51.9,187.89999
599088,599369,2020-01-13 18:53:07,26.6,44.1,52.0,188.0
599089,599370,2020-01-13 18:53:11,26.6,44.1,51.8,186.2
599090,599371,2020-01-13 18:53:15,26.6,44.1,52.6,186.8
599091,599372,2020-01-13 18:53:19,26.6,44.1,52.5,182.10001
599093,599374,2020-01-13 18:53:28,26.6,44.0,52.3,174.0
599096,599377,2020-01-13 18:53:40,26.6,44.1,51.8,170.0
599097,599378,2020-01-13 18:53:44,26.6,44.1,51.5,154.89999
599098,599379,2020-01-13 18:53:48,26.6,44.1,51.0,155.0
599099,599380,2020-01-13 18:53:53,26.5,44.1,51.4,153.2
599100,599381,2020-01-13 18:53:57,26.5,44.1,50.8,147.39999
599104,599385,2020-01-13 18:54:13,26.5,44.0,50.8,154.2
599105,599386,2020-01-13 18:54:17,26.5,44.1,51.2,155.5
599106,599387,2020-01-13 18:54:22,26.5,44.1,51.3,153.7
599116,599397,2020-01-13 18:55:03,26.5,44.2,51.7,176.10001
599118,599399,2020-01-13 18:55:12,26.5,44.2,51.7,169.5
599122,599403,2020-01-13 18:55:28,26.5,44.2,52.5,160.39999
599124,599405,2020-01-13 18:55:37,26.5,44.3,52.6,159.3
599125,599406,2020-01-13 18:55:41,26.5,44.4,52.7,166.0
599126,599407,2020-01-13 18:55:45,26.5,44.4,52.5,161.8
599127,599408,2020-01-13 18:55:49,26.5,44.4,52.4,167.7
