,created_at,temp,hum,p25,p10
52617,2019-12-23 06:47:39,20.5,99.6,183.7,350.10001
52618,2019-12-23 06:47:43,20.5,99.6,229.7,424.89999000000006
52619,2019-12-23 06:47:47,20.5,99.6,299.89999,544.59998
52620,2019-12-23 06:47:52,20.5,99.6,368.29999,663.59998
52621,2019-12-23 06:47:56,20.5,99.6,444.0,793.2000099999999
52622,2019-12-23 06:48:03,20.5,99.6,503.10000999999994,893.0
52623,2019-12-23 06:48:07,20.7,99.7,587.7999900000001,1037.69995
52624,2019-12-23 06:48:11,20.5,99.6,628.0,1108.5999800000002
52625,2019-12-23 06:48:15,20.5,99.6,661.2000099999999,1178.9000199999998
52626,2019-12-23 06:48:19,20.5,99.6,655.7000099999999,1154.80005
52627,2019-12-23 06:48:23,20.5,99.6,615.5,1079.5
52628,2019-12-23 06:48:27,20.5,99.6,578.2000099999999,1012.4000199999999
52629,2019-12-23 06:48:31,20.5,99.6,521.40002,913.0999800000001
52630,2019-12-23 06:48:35,20.5,99.6,450.20000999999996,782.59998
52631,2019-12-23 06:48:40,20.5,99.6,379.29999,653.90002
52632,2019-12-23 06:48:44,20.5,99.6,297.0,495.60000999999994
52633,2019-12-23 06:48:48,20.5,99.6,207.39999,335.79999
52634,2019-12-23 06:48:52,20.5,99.6,174.89999,285.89999
52635,2019-12-23 06:48:56,20.5,99.6,157.89999,263.5
52636,2019-12-23 06:49:00,20.6,99.6,145.89999,245.5
52638,2019-12-23 06:49:08,20.5,99.6,144.7,249.0
52639,2019-12-23 06:49:13,20.5,99.6,145.2,253.60001
52641,2019-12-23 06:49:26,20.5,99.6,152.0,297.29999
52643,2019-12-23 06:49:34,20.6,99.6,150.60001,316.10001
52644,2019-12-23 06:49:38,20.5,99.5,147.2,304.39999
52645,2019-12-23 06:49:42,20.5,99.5,145.89999,297.29999
52646,2019-12-23 06:49:46,20.5,99.5,143.2,279.5
52647,2019-12-23 06:49:50,20.5,99.6,138.5,256.0
52662,2019-12-23 06:51:07,20.5,99.5,148.5,293.79999
52663,2019-12-23 06:51:11,20.5,99.5,149.7,303.79999
52666,2019-12-23 06:51:23,20.6,99.6,151.39999,322.10001
52669,2019-12-23 06:51:36,20.5,99.5,147.8,294.0
52670,2019-12-23 06:51:40,20.5,99.5,142.60001,275.0
52671,2019-12-23 06:51:44,20.8,99.7,140.60001,264.20001
53976,2019-12-23 08:41:09,21.9,99.3,127.4,271.0
53977,2019-12-23 08:41:14,21.9,99.2,132.0,277.10001
53978,2019-12-23 08:41:20,21.9,99.2,137.8,286.0
53979,2019-12-23 08:41:24,21.9,99.2,138.3,264.20001
54278,2019-12-23 09:18:17,23.2,97.0,101.2,228.8
54315,2019-12-23 09:56:21,23.9,95.1,103.5,244.10001
54460,2019-12-23 10:36:27,24.3,94.4,102.3,259.60001
54461,2019-12-23 10:36:37,24.3,94.4,103.5,269.70001
54462,2019-12-23 10:36:41,24.3,94.4,102.5,259.89999
54508,2019-12-23 10:42:12,24.0,95.0,98.3,223.8
54610,2019-12-23 10:59:06,25.8,91.8,103.3,296.60001
54611,2019-12-23 10:59:11,25.8,91.7,102.7,296.10001
56135,2019-12-23 17:16:05,25.3,76.1,79.2,252.89999
57777,2019-12-24 02:17:39,21.1,99.9,218.39999,353.79999
58415,2019-12-24 08:10:05,21.2,99.9,183.0,338.29999
58416,2019-12-24 08:10:09,21.2,99.9,208.8,384.20001
58417,2019-12-24 08:10:13,21.2,99.9,224.2,423.10000999999994
58418,2019-12-24 08:10:17,21.2,99.9,227.60001,428.70000999999996
58419,2019-12-24 08:10:21,21.2,99.9,203.5,372.79999
58420,2019-12-24 08:10:26,21.2,99.9,194.8,345.0
