,created_at,temp,hum,p25,p10
252839,2020-01-14 07:51:38,21.5,92.7,92.1,197.7
252844,2020-01-14 07:52:04,21.5,92.7,93.2,204.8
252845,2020-01-14 07:52:09,21.5,92.7,93.2,198.89999
252846,2020-01-14 07:52:14,21.5,92.7,93.9,203.2
252847,2020-01-14 07:52:18,21.5,92.7,92.7,200.10001
252849,2020-01-14 07:52:28,21.5,92.8,90.7,203.60001
252850,2020-01-14 07:52:33,21.5,92.8,90.3,198.0
252852,2020-01-14 07:52:43,21.5,92.7,89.9,199.8
252853,2020-01-14 07:52:47,21.5,92.7,90.2,198.2
252863,2020-01-14 07:53:36,21.6,92.7,91.2,199.60001
252902,2020-01-14 07:56:52,21.8,92.1,92.8,206.5
252903,2020-01-14 07:56:57,21.8,92.1,93.2,209.8
252904,2020-01-14 07:57:01,21.8,92.2,92.2,206.39999
253474,2020-01-14 08:43:55,22.3,91.6,88.8,196.39999
253475,2020-01-14 08:44:00,22.3,91.6,87.8,199.39999
259676,2020-01-14 18:15:38,26.4,60.4,46.7,177.10001
259678,2020-01-14 18:15:47,26.4,60.6,46.6,181.10001
259782,2020-01-14 18:24:26,26.0,68.6,53.5,169.3
259783,2020-01-14 18:24:30,26.0,68.7,57.3,210.39999
259784,2020-01-14 18:24:35,26.0,68.7,58.1,216.39999
259785,2020-01-14 18:24:40,26.0,68.7,58.3,220.0
259786,2020-01-14 18:24:44,26.0,68.8,58.3,224.2
259787,2020-01-14 18:24:48,26.0,68.9,57.5,224.0
259788,2020-01-14 18:24:53,26.0,68.9,56.1,210.3
276874,2020-01-15 18:29:15,25.0,64.0,25.4,109.0
276979,2020-01-15 18:38:12,25.1,65.9,27.4,116.7
276980,2020-01-15 18:38:17,25.1,65.9,27.6,124.7
276996,2020-01-15 18:39:33,25.2,66.0,25.6,106.6
292966,2020-01-16 17:40:29,32.0,38.5,15.4,65.0
292978,2020-01-16 17:41:25,31.9,38.6,23.3,148.7
292979,2020-01-16 17:41:30,31.8,38.5,24.4,170.10001
292980,2020-01-16 17:41:35,31.9,38.6,23.9,163.0
292981,2020-01-16 17:41:43,31.9,38.6,23.1,145.2
292987,2020-01-16 17:42:10,31.8,38.6,19.0,114.5
292988,2020-01-16 17:42:15,31.9,38.8,18.6,114.7
292989,2020-01-16 17:42:20,31.9,38.8,19.4,127.0
292990,2020-01-16 17:42:27,31.8,38.7,19.4,126.1
292991,2020-01-16 17:42:35,31.8,38.7,19.2,119.0
292992,2020-01-16 17:42:39,31.9,38.9,18.5,106.5
292993,2020-01-16 17:42:44,31.9,39.0,17.8,97.8
292995,2020-01-16 17:42:54,31.8,39.3,16.1,69.2
293067,2020-01-16 17:49:19,28.9,45.5,16.1,67.1
293068,2020-01-16 17:49:24,28.9,45.5,16.2,73.0
293070,2020-01-16 17:49:34,28.7,45.7,18.1,79.3
293247,2020-01-16 18:04:30,27.2,59.8,27.2,114.2
293252,2020-01-16 18:04:58,27.2,59.8,27.7,116.7
293255,2020-01-16 18:05:15,27.2,60.0,30.6,156.8
293292,2020-01-16 18:09:58,27.0,62.1,33.3,192.2
293293,2020-01-16 18:10:05,27.0,62.1,33.3,185.39999
293309,2020-01-16 18:11:29,26.9,62.7,32.0,159.10001
293324,2020-01-16 18:12:57,26.9,63.1,30.5,162.89999
293325,2020-01-16 18:13:05,26.9,63.0,31.6,181.0
293326,2020-01-16 18:13:10,27.0,63.2,31.1,157.8
293366,2020-01-16 18:17:02,26.7,65.0,28.0,109.2
293387,2020-01-16 18:18:49,26.7,65.5,28.6,129.89999
293388,2020-01-16 18:18:53,26.7,65.6,32.7,193.89999
293389,2020-01-16 18:18:58,26.7,65.6,35.5,235.8
293390,2020-01-16 18:19:03,26.6,65.6,35.6,234.7
293391,2020-01-16 18:19:08,26.6,65.8,36.9,255.3
293392,2020-01-16 18:19:12,26.6,65.8,38.9,274.10001
293393,2020-01-16 18:19:17,26.6,65.9,40.6,297.10001
293396,2020-01-16 18:19:30,26.6,65.8,37.2,228.3
293450,2020-01-16 18:24:11,26.6,67.1,40.3,261.20001
293451,2020-01-16 18:24:18,26.5,67.0,42.3,293.79999
293452,2020-01-16 18:24:22,26.6,67.1,43.8,317.60001
293453,2020-01-16 18:24:27,26.5,67.1,44.2,321.5
293454,2020-01-16 18:24:36,26.5,67.1,41.9,274.89999
293470,2020-01-16 18:25:59,26.4,68.5,34.9,205.8
293472,2020-01-16 18:26:10,26.3,68.5,44.7,332.20001
293473,2020-01-16 18:26:17,26.3,68.5,46.6,354.79999
293474,2020-01-16 18:26:22,26.3,68.5,48.1,380.10001
293475,2020-01-16 18:26:26,26.3,68.6,46.5,350.0
293476,2020-01-16 18:26:31,26.3,68.5,43.0,291.0
293480,2020-01-16 18:26:50,26.4,68.6,40.1,251.0
293482,2020-01-16 18:27:00,26.3,68.8,41.5,280.89999
293483,2020-01-16 18:27:05,26.3,69.0,40.1,263.20001
293484,2020-01-16 18:27:09,26.4,69.1,38.6,232.7
293518,2020-01-16 18:30:02,26.3,69.2,37.2,222.2
293519,2020-01-16 18:30:07,26.3,69.2,38.5,242.39999
293522,2020-01-16 18:30:20,26.3,69.3,37.4,222.7
293529,2020-01-16 18:30:52,26.3,69.8,32.1,157.10001
293540,2020-01-16 18:31:46,26.2,69.9,32.9,175.8
293724,2020-01-16 18:47:38,25.9,73.6,38.0,186.89999
293725,2020-01-16 18:47:43,25.9,73.6,43.9,261.89999
293726,2020-01-16 18:47:48,25.9,73.5,50.2,338.20001
293727,2020-01-16 18:47:52,25.9,73.5,54.3,404.39999
293728,2020-01-16 18:47:59,25.9,73.5,58.9,458.20000999999996
293729,2020-01-16 18:48:03,25.9,73.4,57.2,431.29999000000004
293731,2020-01-16 18:48:13,25.9,73.3,48.7,345.29999
293733,2020-01-16 18:48:26,25.9,73.4,48.2,325.60001
293734,2020-01-16 18:48:31,25.9,73.5,46.9,319.70001
293735,2020-01-16 18:48:35,25.9,73.6,49.7,362.29999
293736,2020-01-16 18:48:40,25.9,73.6,51.7,394.79999
293737,2020-01-16 18:48:45,25.9,73.6,48.3,346.60001
293738,2020-01-16 18:48:50,25.9,73.7,44.9,298.29999
293739,2020-01-16 18:48:54,25.9,73.8,44.1,288.39999
293740,2020-01-16 18:48:59,25.8,73.8,42.9,266.29999
293741,2020-01-16 18:49:04,25.9,73.9,41.4,239.3
293742,2020-01-16 18:49:09,25.8,73.9,37.4,183.2
293776,2020-01-16 18:52:17,25.8,74.4,35.4,175.0
293777,2020-01-16 18:52:22,25.8,74.3,36.5,198.89999
293778,2020-01-16 18:52:27,25.8,74.3,37.6,216.0
293779,2020-01-16 18:52:41,25.8,74.2,38.6,226.60001
293795,2020-01-16 18:54:12,25.8,74.4,33.5,120.9
293796,2020-01-16 18:54:21,25.8,74.4,34.6,149.0
293799,2020-01-16 18:54:36,25.8,74.6,36.1,176.7
293807,2020-01-16 18:55:15,25.8,74.5,37.8,217.8
293808,2020-01-16 18:55:22,25.7,74.6,44.9,290.39999
293809,2020-01-16 18:55:27,25.8,74.7,45.7,292.5
293810,2020-01-16 18:55:32,25.7,74.5,46.5,302.0
293811,2020-01-16 18:55:36,25.7,74.5,47.8,308.89999
293812,2020-01-16 18:55:41,25.7,74.5,44.9,284.20001
293813,2020-01-16 18:55:45,25.7,74.6,39.7,220.0
293873,2020-01-16 19:01:00,25.4,76.1,37.7,179.5
293877,2020-01-16 19:01:20,25.4,76.1,37.8,226.0
293881,2020-01-16 19:01:39,25.4,76.1,35.6,174.89999
293961,2020-01-16 19:08:42,25.2,77.5,38.4,217.2
293962,2020-01-16 19:08:47,25.2,77.5,38.9,228.2
293963,2020-01-16 19:08:55,25.2,77.5,38.4,212.10001
293964,2020-01-16 19:08:59,25.1,77.4,37.1,181.0
294284,2020-01-16 19:35:31,24.9,79.3,35.1,165.7
308482,2020-01-17 17:18:49,32.4,47.5,33.4,217.3
308483,2020-01-17 17:18:54,32.3,47.7,38.6,273.0
308484,2020-01-17 17:18:58,32.2,47.8,40.6,289.79999
308485,2020-01-17 17:19:03,32.2,47.9,38.2,263.79999
308486,2020-01-17 17:19:08,32.1,47.9,38.2,260.29999
308487,2020-01-17 17:19:13,32.1,48.1,36.8,247.7
308488,2020-01-17 17:19:18,32.0,48.1,25.6,143.0
308689,2020-01-17 17:37:05,29.0,56.9,36.1,274.0
308690,2020-01-17 17:37:10,29.0,57.1,38.3,301.89999
308691,2020-01-17 17:37:15,29.0,57.1,38.1,311.29999
308692,2020-01-17 17:37:20,29.0,57.2,36.0,288.79999
308693,2020-01-17 17:37:26,28.9,57.1,31.8,240.60001
308695,2020-01-17 17:37:36,28.9,57.2,23.3,135.8
308700,2020-01-17 17:38:00,29.0,57.1,18.1,79.3
308734,2020-01-17 17:41:21,28.4,58.7,29.5,199.3
308735,2020-01-17 17:41:26,28.4,58.8,29.6,209.39999
308743,2020-01-17 17:42:28,28.3,59.2,20.2,99.7
308755,2020-01-17 17:43:43,28.0,59.7,27.5,176.7
308757,2020-01-17 17:43:52,28.0,59.8,30.0,214.2
308758,2020-01-17 17:43:57,28.0,60.0,31.2,232.5
308771,2020-01-17 17:45:14,27.8,60.2,32.2,224.7
308772,2020-01-17 17:45:18,27.7,60.3,35.9,266.10001
308773,2020-01-17 17:45:23,27.7,60.3,33.3,250.8
308774,2020-01-17 17:45:28,27.7,60.3,30.8,227.10001
308775,2020-01-17 17:45:33,27.7,60.3,28.1,192.2
308777,2020-01-17 17:45:45,27.6,60.4,22.2,132.7
308778,2020-01-17 17:45:53,27.6,60.4,18.6,89.1
308808,2020-01-17 17:49:00,26.9,63.5,23.2,144.5
308809,2020-01-17 17:49:05,26.9,63.6,20.9,118.8
308814,2020-01-17 17:49:30,26.9,63.7,18.9,88.0
308829,2020-01-17 17:51:00,26.8,64.1,21.1,117.5
308834,2020-01-17 17:51:34,26.8,64.6,31.5,253.89999
308835,2020-01-17 17:51:38,26.8,64.6,31.4,253.39999
308836,2020-01-17 17:51:43,26.7,64.5,32.9,262.29999
308837,2020-01-17 17:51:48,26.8,64.7,33.8,282.10001
308839,2020-01-17 17:51:58,26.7,64.6,30.1,230.10001
308840,2020-01-17 17:52:03,26.7,64.7,31.0,243.39999
308841,2020-01-17 17:52:08,26.7,64.7,29.7,239.10001
308842,2020-01-17 17:52:13,26.7,64.7,27.3,216.8
308843,2020-01-17 17:52:17,26.7,64.8,24.6,183.60001
308844,2020-01-17 17:52:22,26.7,64.8,21.9,146.60001
308849,2020-01-17 17:52:50,26.7,65.1,23.8,150.39999
308851,2020-01-17 17:53:00,26.7,65.2,32.8,262.10001
308852,2020-01-17 17:53:05,26.7,65.2,33.3,274.0
308853,2020-01-17 17:53:10,26.7,65.2,33.2,277.20001
308854,2020-01-17 17:53:15,26.7,65.1,33.5,280.60001
308855,2020-01-17 17:53:20,26.7,65.2,30.5,245.10001
308856,2020-01-17 17:53:24,26.7,65.2,25.5,177.10001
308858,2020-01-17 17:53:34,26.7,65.1,21.3,117.2
308868,2020-01-17 17:54:36,26.7,65.5,26.2,185.7
308869,2020-01-17 17:54:40,26.7,65.4,26.2,185.10001
308870,2020-01-17 17:54:54,26.6,65.6,28.2,171.8
308871,2020-01-17 17:55:00,26.6,65.6,25.4,155.3
308891,2020-01-17 17:56:47,26.7,65.8,16.9,76.2
308902,2020-01-17 17:57:55,26.6,66.0,21.4,120.8
308904,2020-01-17 17:58:04,26.6,65.9,21.3,121.8
309301,2020-01-17 18:33:43,25.8,71.3,35.8,271.39999
309302,2020-01-17 18:33:48,25.8,71.3,43.1,356.29999
309303,2020-01-17 18:33:52,25.9,71.5,49.4,411.0
309304,2020-01-17 18:33:57,25.9,71.5,52.6,460.5
309305,2020-01-17 18:34:02,25.9,71.5,56.2,502.5
309306,2020-01-17 18:34:06,25.9,71.6,57.0,510.20000999999996
309307,2020-01-17 18:34:10,25.9,71.5,56.1,500.60000999999994
309308,2020-01-17 18:34:15,25.9,71.5,50.1,434.39999000000006
309309,2020-01-17 18:34:20,25.9,71.5,41.5,341.20001
309310,2020-01-17 18:34:25,25.9,71.5,36.4,287.5
309311,2020-01-17 18:34:30,25.8,71.4,33.8,253.2
309312,2020-01-17 18:34:34,25.9,71.5,31.3,220.2
309338,2020-01-17 18:36:47,25.8,71.5,26.1,146.10001
309421,2020-01-17 18:43:24,25.5,73.0,28.9,153.89999
309422,2020-01-17 18:43:28,25.4,72.9,31.6,190.3
309423,2020-01-17 18:43:33,25.5,73.0,33.7,218.2
309424,2020-01-17 18:43:37,25.4,73.0,34.3,234.0
309425,2020-01-17 18:43:43,25.5,73.0,34.3,238.8
309426,2020-01-17 18:43:48,25.5,73.0,33.2,223.10001
309450,2020-01-17 18:45:55,25.5,73.0,29.7,208.89999
309451,2020-01-17 18:46:01,25.5,73.1,29.8,212.2
309452,2020-01-17 18:46:05,25.5,73.1,28.9,201.5
309457,2020-01-17 18:46:29,25.5,73.0,23.8,130.7
309476,2020-01-17 18:48:04,25.6,72.8,27.8,168.3
309477,2020-01-17 18:48:08,25.6,72.8,30.1,201.3
309478,2020-01-17 18:48:12,25.6,72.8,32.0,237.7
309479,2020-01-17 18:48:18,25.6,72.9,33.6,271.10001
309480,2020-01-17 18:48:22,25.6,72.9,34.9,283.89999
309481,2020-01-17 18:48:27,25.6,72.9,34.0,266.60001
309482,2020-01-17 18:48:38,25.6,72.9,31.5,238.7
309484,2020-01-17 18:48:51,25.6,72.8,32.5,246.2
309485,2020-01-17 18:48:56,25.6,72.8,35.1,268.29999
309486,2020-01-17 18:49:01,25.7,72.8,36.8,298.0
309487,2020-01-17 18:49:05,25.6,72.7,40.4,335.60001
309488,2020-01-17 18:49:10,25.6,72.7,37.3,280.60001
309489,2020-01-17 18:49:15,25.6,72.7,35.9,258.89999
309490,2020-01-17 18:49:20,25.6,72.7,34.6,257.29999
309491,2020-01-17 18:49:25,25.6,72.7,31.9,223.39999
309492,2020-01-17 18:49:30,25.6,72.8,30.0,185.8
309517,2020-01-17 18:51:52,25.5,72.9,30.2,196.3
309518,2020-01-17 18:51:58,25.5,72.9,36.7,277.70001
309519,2020-01-17 18:52:02,25.5,73.0,37.9,294.5
309520,2020-01-17 18:52:07,25.5,73.0,38.6,304.10001
309521,2020-01-17 18:52:13,25.5,73.0,39.3,313.79999
309522,2020-01-17 18:52:21,25.5,73.1,36.4,281.89999
309523,2020-01-17 18:52:25,25.5,73.1,32.4,219.8
309566,2020-01-17 18:56:51,25.4,73.5,29.1,171.8
309567,2020-01-17 18:56:55,25.4,73.6,29.7,183.89999
309568,2020-01-17 18:57:04,25.4,73.6,29.4,181.0
309572,2020-01-17 18:57:32,25.4,73.5,28.1,159.5
309583,2020-01-17 18:58:37,25.4,73.6,41.9,331.79999
309584,2020-01-17 18:58:42,25.4,73.6,54.5,466.20000999999996
309585,2020-01-17 18:58:47,25.4,73.6,59.3,539.5
309586,2020-01-17 18:58:52,25.4,73.6,62.1,561.7999900000001
309587,2020-01-17 18:59:52,25.4,73.5,31.5,211.39999
309588,2020-01-17 19:00:04,25.4,73.5,31.5,207.10001
309589,2020-01-17 19:00:13,25.4,73.5,31.1,207.2
309592,2020-01-17 19:01:27,25.7,73.5,23.3,123.1
309593,2020-01-17 19:02:17,25.3,73.2,34.1,251.60001
309596,2020-01-17 19:03:06,25.5,73.2,33.7,246.10001
309597,2020-01-17 19:03:18,25.5,73.2,40.4,341.5
309598,2020-01-17 19:03:27,25.5,73.2,44.5,381.39999
309601,2020-01-17 19:05:06,25.4,73.2,31.3,210.2
309617,2020-01-17 19:10:10,25.3,74.0,35.0,242.0
309618,2020-01-17 19:10:14,25.3,74.1,41.0,332.89999
309619,2020-01-17 19:10:19,25.3,74.3,42.0,359.0
309620,2020-01-17 19:10:34,25.3,74.3,44.5,390.39999
309621,2020-01-17 19:10:43,25.2,74.3,45.5,416.10001
309622,2020-01-17 19:10:53,25.2,74.3,38.2,332.79999
309623,2020-01-17 19:11:02,25.2,74.3,37.5,327.5
309624,2020-01-17 19:11:11,25.3,74.4,36.9,299.70001
309679,2020-01-17 19:16:27,25.1,74.9,27.0,197.0
309680,2020-01-17 19:16:32,25.0,74.8,28.1,206.7
309682,2020-01-17 19:16:42,25.0,74.8,26.2,176.8
309684,2020-01-17 19:16:53,25.1,75.0,31.4,227.5
309685,2020-01-17 19:16:59,25.1,75.0,37.7,301.70001
309686,2020-01-17 19:17:03,25.1,75.0,43.2,392.79999
309687,2020-01-17 19:17:08,25.1,75.0,45.9,426.79999000000004
309688,2020-01-17 19:17:13,25.1,75.0,50.1,485.39999000000006
309689,2020-01-17 19:17:17,25.1,75.0,50.3,480.29999000000004
309690,2020-01-17 19:17:22,25.1,75.0,46.7,448.10000999999994
309691,2020-01-17 19:17:27,25.1,75.0,42.4,402.5
309692,2020-01-17 19:17:32,25.1,75.0,38.8,349.5
309693,2020-01-17 19:17:36,25.1,75.1,39.9,346.10001
309694,2020-01-17 19:17:41,25.0,75.1,38.1,335.5
309695,2020-01-17 19:17:48,25.1,75.3,37.3,325.10001
309696,2020-01-17 19:17:52,25.1,75.3,34.3,275.79999
309700,2020-01-17 19:18:14,25.1,75.0,22.5,120.0
323616,2020-01-18 15:12:50,37.2,43.7,30.9,193.5
323618,2020-01-18 15:13:00,37.1,43.9,51.9,386.10001
323619,2020-01-18 15:13:05,37.1,44.1,53.1,401.29999
323620,2020-01-18 15:13:10,37.1,43.8,51.8,386.79999
323621,2020-01-18 15:13:14,36.9,43.6,47.4,331.39999
323754,2020-01-18 15:24:28,37.5,43.2,26.9,143.10001
323755,2020-01-18 15:24:32,37.5,42.5,28.5,150.7
323756,2020-01-18 15:24:37,37.4,42.3,28.0,150.0
323759,2020-01-18 15:24:58,37.5,42.9,28.0,145.10001
323760,2020-01-18 15:25:03,37.3,42.1,31.4,170.8
323763,2020-01-18 15:25:22,37.2,42.4,26.5,105.4
324770,2020-01-18 16:51:46,33.3,50.7,27.3,200.3
324771,2020-01-18 16:51:50,33.3,50.5,27.8,211.2
324772,2020-01-18 16:51:55,33.3,50.5,26.8,200.0
324773,2020-01-18 16:52:00,33.5,50.4,28.0,220.8
324774,2020-01-18 16:52:04,33.3,50.2,29.3,231.39999
324775,2020-01-18 16:52:10,33.3,50.3,28.0,207.7
324776,2020-01-18 16:52:17,33.3,50.5,24.1,150.60001
324777,2020-01-18 16:52:21,33.3,50.6,21.5,112.8
325498,2020-01-18 18:02:06,26.4,73.9,28.8,160.89999
325587,2020-01-18 18:09:31,26.1,74.9,26.1,106.4
325821,2020-01-18 18:28:30,25.8,79.8,28.6,136.2
325823,2020-01-18 18:28:40,25.8,79.7,29.4,152.7
325824,2020-01-18 18:28:45,25.8,79.7,29.3,152.60001
325825,2020-01-18 18:28:49,25.8,79.7,29.8,159.39999
325826,2020-01-18 18:28:54,25.8,79.8,28.5,133.0
325922,2020-01-18 18:36:43,25.8,81.0,34.6,197.7
325923,2020-01-18 18:36:48,25.7,80.7,34.0,195.8
325924,2020-01-18 18:36:53,25.8,80.8,31.7,173.89999
337221,2020-01-19 10:07:04,26.1,87.4,24.9,94.5
344582,2020-03-06 07:44:47,24.4,99.9,61.5,238.89999
345061,2020-03-06 10:32:34,28.1,73.4,18.7,87.9
345098,2020-03-06 10:45:50,29.3,63.6,13.6,71.4
345101,2020-03-06 10:46:49,29.0,63.3,14.6,71.0
345102,2020-03-06 10:47:06,29.0,63.6,13.3,56.9
345329,2020-03-06 12:04:21,31.6,54.3,10.5,51.9
345383,2020-03-06 12:22:35,30.9,55.2,13.5,90.7
345449,2020-03-06 12:45:47,31.5,52.0,14.4,118.2
345450,2020-03-06 12:46:10,31.1,52.3,15.1,143.7
345604,2020-03-06 13:39:18,33.2,49.9,11.6,68.2
345606,2020-03-06 13:39:56,32.9,50.0,13.9,97.3
345607,2020-03-06 13:40:16,32.8,50.0,15.7,133.8
345665,2020-03-06 14:02:34,32.5,47.9,10.8,66.5
345715,2020-03-06 14:20:03,33.6,46.0,10.7,72.8
345719,2020-03-06 14:21:57,33.0,46.2,14.4,145.5
345720,2020-03-06 14:22:14,32.2,47.0,34.6,439.60000999999994
345721,2020-03-06 14:22:32,32.2,47.6,13.6,118.0
345741,2020-03-06 14:29:58,33.3,46.4,16.2,146.89999
345742,2020-03-06 14:30:15,33.2,46.3,16.1,150.89999
345743,2020-03-06 14:30:33,33.2,46.5,12.2,85.3
345758,2020-03-06 14:35:43,34.1,44.8,30.0,312.89999
345759,2020-03-06 14:36:00,33.7,45.0,35.6,394.79999
345821,2020-03-06 14:58:28,33.6,45.8,14.1,98.0
345831,2020-03-06 15:01:49,33.6,46.1,16.4,140.89999
345833,2020-03-06 15:02:26,33.4,46.2,11.0,60.7
345834,2020-03-06 15:02:43,33.2,46.1,10.0,52.2
345836,2020-03-06 15:03:24,32.6,47.0,12.0,82.3
345975,2020-03-06 15:58:11,33.5,45.0,19.5,166.10001
345976,2020-03-06 15:58:37,32.8,46.2,14.3,89.2
345977,2020-03-06 15:58:58,32.3,47.4,17.0,127.0
346051,2020-03-06 16:35:39,34.3,44.0,17.2,98.3
346128,2020-03-09 19:47:31,26.4,93.9,13.4,69.8
346477,2020-03-09 21:25:09,27.8,93.7,28.5,322.89999
346478,2020-03-09 21:25:26,27.8,93.7,33.0,380.39999
346487,2020-03-09 21:29:27,28.8,92.4,25.0,288.39999
346488,2020-03-09 21:29:45,28.9,92.3,25.8,300.79999
346491,2020-03-09 21:30:36,29.0,92.1,16.3,97.2
346492,2020-03-09 21:30:54,29.0,92.0,18.7,149.8
346513,2020-03-09 23:23:40,26.8,93.6,39.1,704.40002
348166,2020-03-10 07:20:04,25.0,95.7,13.3,57.0
351327,2020-03-10 22:31:06,27.0,92.0,14.1,75.5
353684,2020-03-11 09:50:24,28.2,84.0,13.2,73.1
353685,2020-03-11 09:50:41,28.3,83.9,12.8,61.1
353750,2020-03-11 10:09:25,30.1,78.1,12.6,53.7
355322,2020-03-11 17:42:39,30.2,87.1,24.5,171.89999
355333,2020-03-11 17:45:50,30.1,87.5,23.7,132.5
355334,2020-03-11 17:46:07,30.0,87.5,21.4,112.7
355384,2020-03-11 18:00:31,29.9,88.8,29.5,214.60001
355385,2020-03-11 18:00:48,29.9,88.8,26.1,169.7
355436,2020-03-11 18:15:30,29.8,89.6,31.4,244.0
355458,2020-03-11 18:21:51,29.8,89.7,32.5,268.79999
355459,2020-03-11 18:22:09,29.7,89.5,27.9,173.10001
355469,2020-03-11 18:25:02,29.7,89.7,26.0,119.5
355473,2020-03-11 18:26:11,29.6,90.0,27.5,174.0
355477,2020-03-11 18:27:20,29.5,90.1,28.8,178.5
355629,2020-03-11 19:11:10,29.1,91.1,28.3,209.60001
355630,2020-03-11 19:11:27,29.1,91.1,32.8,276.20001
355631,2020-03-11 19:11:44,29.1,91.1,25.0,154.2
358154,2020-03-12 07:19:00,26.0,99.9,22.0,95.0
360415,2020-03-12 18:11:34,29.8,91.9,24.4,145.8
360480,2020-03-12 18:30:33,29.6,92.5,28.6,217.10001
360504,2020-03-12 18:37:34,29.6,92.6,26.7,150.8
360518,2020-03-12 18:41:40,29.7,92.6,33.1,242.7
360519,2020-03-12 18:41:58,29.7,92.6,30.9,215.2
360520,2020-03-12 18:42:15,29.7,92.6,35.8,314.60001
360521,2020-03-12 18:42:33,29.6,92.5,34.4,279.60001
360552,2020-03-12 18:51:40,29.3,93.3,33.4,289.29999
360553,2020-03-12 18:51:57,29.4,93.3,37.2,345.10001
360608,2020-03-12 19:07:51,29.1,93.7,27.9,159.60001
360629,2020-03-12 19:13:54,29.1,93.7,27.7,184.0
360638,2020-03-12 19:16:30,29.1,93.9,37.5,288.20001
360639,2020-03-12 19:16:47,29.1,93.9,43.5,385.39999
360640,2020-03-12 19:17:05,29.1,93.9,28.8,183.7
360761,2020-03-12 19:51:56,28.5,95.0,28.9,201.10001
360785,2020-03-12 19:58:50,28.6,94.8,25.9,171.39999
360786,2020-03-12 19:59:08,28.5,94.8,25.1,143.2
363929,2020-03-13 11:05:02,30.6,68.9,13.1,72.8
363930,2020-03-13 11:05:19,30.6,67.7,16.8,129.60001
364030,2020-03-13 11:34:09,31.8,57.4,19.8,178.3
364031,2020-03-13 11:34:26,31.8,57.3,19.4,175.60001
364068,2020-03-13 11:45:06,31.4,54.9,17.7,138.0
364069,2020-03-13 11:45:23,31.5,55.0,21.9,208.5
364172,2020-03-13 12:15:05,33.3,50.4,12.3,76.4
364300,2020-03-13 12:52:01,32.9,46.5,16.2,140.39999
364301,2020-03-13 12:52:18,32.9,46.3,17.6,164.5
365458,2020-03-13 18:25:56,31.7,53.2,15.3,86.2
365459,2020-03-13 18:26:13,31.7,53.3,15.8,74.3
365494,2020-03-13 18:36:18,31.2,54.8,14.2,66.3
365495,2020-03-13 18:36:36,31.2,54.9,17.2,107.0
365502,2020-03-13 18:38:37,31.4,54.6,18.9,138.0
365503,2020-03-13 18:38:54,31.4,54.5,16.7,106.7
365506,2020-03-13 18:39:46,31.5,54.4,19.4,137.89999
365507,2020-03-13 18:40:03,31.5,54.3,17.8,111.5
365508,2020-03-13 18:40:20,31.5,54.3,17.3,114.6
365509,2020-03-13 18:40:38,31.6,54.4,17.0,101.5
365511,2020-03-13 18:41:12,31.6,54.4,17.0,88.2
365512,2020-03-13 18:41:29,31.6,54.3,15.6,82.2
365535,2020-03-13 18:48:08,31.6,54.4,15.1,70.1
365551,2020-03-13 18:52:44,31.3,54.9,16.0,65.7
365552,2020-03-13 18:53:02,31.3,54.9,15.9,67.3
365553,2020-03-13 18:53:19,31.3,54.9,16.7,85.3
365558,2020-03-13 18:54:45,31.3,55.0,19.4,120.6
365559,2020-03-13 18:55:02,31.3,55.0,23.6,185.89999
365560,2020-03-13 18:55:20,31.3,55.0,19.1,128.60001
365562,2020-03-13 18:55:54,31.3,55.1,18.7,135.60001
365563,2020-03-13 18:56:12,31.1,55.1,19.6,148.5
365564,2020-03-13 18:56:29,31.1,55.2,18.2,123.7
365565,2020-03-13 18:56:46,31.1,55.3,15.8,89.5
365566,2020-03-13 18:57:03,31.1,55.3,16.6,83.8
365567,2020-03-13 18:57:21,31.2,55.5,16.2,71.4
365579,2020-03-13 19:00:48,30.9,56.1,16.8,110.7
365580,2020-03-13 19:01:05,30.8,56.0,50.6,503.20000999999996
365581,2020-03-13 19:01:23,30.9,56.2,58.3,629.2999900000001
365582,2020-03-13 19:01:40,30.9,56.1,22.7,197.8
365590,2020-03-13 19:03:58,30.8,56.5,16.5,71.5
365591,2020-03-13 19:04:16,30.9,56.5,17.0,86.7
365592,2020-03-13 19:04:33,30.9,56.5,16.5,83.1
365593,2020-03-13 19:04:50,30.9,56.4,14.7,73.2
365610,2020-03-13 19:09:45,30.9,56.9,17.0,81.8
365615,2020-03-13 19:11:12,30.9,56.6,16.4,81.4
365628,2020-03-13 19:14:57,30.5,57.5,15.7,74.1
