,Unnamed: 0,created_at,temp,hum,p25,p10
10317,10321,2019-10-28 01:47:06,24.7,91.9,369.79999,414.10001
10320,10324,2019-10-28 01:47:54,24.7,92.0,362.5,406.10001
10322,10326,2019-10-28 01:48:26,24.7,92.0,362.89999,407.10001
10324,10328,2019-10-28 01:48:58,24.6,92.1,379.0,425.20001
10326,10330,2019-10-28 01:49:30,24.7,92.1,368.29999,412.70001
10331,10335,2019-10-28 01:50:50,24.7,92.0,356.0,398.89999
10338,10342,2019-10-28 01:52:41,24.7,91.9,358.60001,401.79999
10341,10345,2019-10-28 01:53:29,24.7,91.8,348.10001,389.29999
10345,10349,2019-10-28 01:54:33,24.8,91.8,354.60001,396.5
10359,10363,2019-10-28 01:58:17,24.8,91.8,375.60001,431.89999000000006
10360,10364,2019-10-28 01:58:32,24.8,91.8,375.10001,433.39999000000006
10361,10365,2019-10-28 01:58:48,24.8,91.8,364.89999,409.89999
10362,10366,2019-10-28 01:59:04,24.8,91.7,350.20001,391.79999
10368,10372,2019-10-28 02:00:40,24.8,91.6,344.20001,384.39999
10371,10375,2019-10-28 02:01:28,24.8,91.6,356.29999,399.10001
10378,10382,2019-10-28 02:03:20,24.8,91.7,331.20001,370.5
10380,10384,2019-10-28 02:03:52,24.8,91.7,323.20001,360.5
10398,10402,2019-10-28 02:08:39,24.8,91.2,355.10001,448.60001
10399,10403,2019-10-28 02:08:55,24.7,91.2,363.29999,452.60001
10400,10404,2019-10-28 02:09:11,24.7,91.3,364.5,422.89999000000006
10401,10405,2019-10-28 02:09:27,24.7,91.3,365.29999,425.20001
10402,10406,2019-10-28 02:09:43,24.7,91.3,367.70001,422.79999
10403,10407,2019-10-28 02:09:59,24.7,91.3,369.0,441.70001
10404,10408,2019-10-28 02:10:15,24.6,91.3,370.39999,460.89999000000006
10405,10409,2019-10-28 02:10:31,24.5,91.4,374.60001,464.10001
10406,10410,2019-10-28 02:10:47,24.5,91.6,368.20001,434.20001
10407,10411,2019-10-28 02:11:03,24.4,91.6,365.20001,429.70001
10408,10412,2019-10-28 02:11:19,24.4,91.8,366.20001,438.10001
10409,10413,2019-10-28 02:11:35,24.3,91.9,363.5,417.10001
10411,10415,2019-10-28 02:12:07,24.3,92.1,357.20001,413.79999
10412,10416,2019-10-28 02:12:23,24.3,92.3,364.89999,428.20001
10413,10417,2019-10-28 02:12:39,24.2,92.4,372.70001,433.10001
10414,10418,2019-10-28 02:12:55,24.2,92.4,373.10001,436.60001
10415,10419,2019-10-28 02:13:10,24.2,92.6,364.70001,415.0
10416,10420,2019-10-28 02:13:26,24.1,92.6,374.10001,439.0
10417,10421,2019-10-28 02:13:42,24.2,92.7,383.29999,462.10001
10418,10422,2019-10-28 02:13:58,24.1,92.7,377.39999,440.10001
10419,10423,2019-10-28 02:14:14,24.1,92.7,366.10001,411.60001
10420,10424,2019-10-28 02:14:30,24.1,92.8,364.20001,409.20001
10421,10425,2019-10-28 02:14:46,24.1,92.8,370.89999,425.5
10422,10426,2019-10-28 02:15:02,24.1,92.9,376.70001,437.70001
10423,10427,2019-10-28 02:15:18,24.1,92.9,376.10001,434.10001
10424,10428,2019-10-28 02:15:34,24.1,93.0,360.39999,408.10001
10427,10431,2019-10-28 02:16:22,24.1,93.1,356.39999,404.79999
10428,10432,2019-10-28 02:16:38,24.1,93.1,351.20001,403.5
10429,10433,2019-10-28 02:16:54,24.1,93.1,352.0,399.5
10430,10434,2019-10-28 02:17:10,24.1,93.2,362.39999,414.70001
10431,10435,2019-10-28 02:17:26,24.1,93.1,363.0,417.0
10432,10436,2019-10-28 02:17:42,24.1,93.1,360.29999,406.0
10440,10444,2019-10-28 02:19:49,24.2,92.9,344.10001,386.39999
10442,10446,2019-10-28 02:20:21,24.3,92.9,334.0,380.0
10443,10447,2019-10-28 02:20:37,24.2,92.8,345.29999,393.29999
10452,10456,2019-10-28 02:23:01,24.4,92.5,324.39999,362.60001
10472,10476,2019-10-28 02:28:20,24.6,92.3,327.60001,366.5
10475,10479,2019-10-28 02:29:08,24.6,92.3,325.20001,364.60001
10477,10481,2019-10-28 02:29:39,24.6,92.2,314.20001,352.79999
10489,10493,2019-10-28 02:33:11,24.7,92.1,316.0,353.39999
10493,10497,2019-10-28 02:34:15,24.7,92.0,319.20001,356.79999
10494,10498,2019-10-28 02:34:31,24.7,92.0,314.20001,351.10001
10515,10519,2019-10-28 02:40:06,24.7,92.2,339.20001,383.10001
10518,10522,2019-10-28 02:40:54,24.8,92.2,339.39999,384.89999
10520,10524,2019-10-28 02:41:25,24.8,92.3,366.29999,411.5
10522,10526,2019-10-28 02:41:57,24.8,92.2,371.20001,417.29999
10536,10540,2019-10-28 02:45:41,24.8,92.2,381.5,431.20001
10537,10541,2019-10-28 02:45:57,24.8,92.2,396.10001,445.60001
10538,10542,2019-10-28 02:46:13,24.8,92.2,401.70001,451.39999000000006
10539,10543,2019-10-28 02:46:29,24.8,92.1,387.29999,434.89999000000006
10540,10544,2019-10-28 02:46:44,24.8,92.1,383.70001,431.10001
10544,10548,2019-10-28 02:47:48,24.8,92.2,394.60001,443.5
10545,10549,2019-10-28 02:48:04,24.8,92.2,400.79999,451.29999
10546,10550,2019-10-28 02:48:20,24.8,92.2,407.29999,457.89999000000006
10547,10551,2019-10-28 02:48:36,24.9,92.2,409.70001,460.89999000000006
10548,10552,2019-10-28 02:48:52,24.9,92.2,394.70001,443.89999000000006
10549,10553,2019-10-28 02:49:08,24.9,92.2,382.0,430.29999
10550,10554,2019-10-28 02:49:24,24.9,92.2,395.39999,444.60001
10551,10555,2019-10-28 02:49:40,24.8,92.2,404.20001,454.10001
10552,10556,2019-10-28 02:49:56,24.8,92.2,399.39999,448.20001
10554,10558,2019-10-28 02:50:28,24.8,92.2,380.79999,427.5
10557,10561,2019-10-28 02:51:16,24.8,92.1,393.29999,441.5
10558,10562,2019-10-28 02:51:32,24.8,92.1,391.20001,439.60001
10561,10565,2019-10-28 02:52:19,24.8,91.9,360.60001,408.79999
10568,10572,2019-10-28 02:54:11,24.7,91.9,368.89999,414.0
10571,10575,2019-10-28 02:54:59,24.8,92.0,387.5,435.39999000000006
10572,10576,2019-10-28 02:55:15,24.7,92.0,389.29999,437.20001
10598,10602,2019-10-28 03:02:10,24.6,92.0,344.89999,385.5
10600,10604,2019-10-28 03:02:42,24.6,92.0,337.39999,376.70001
10615,10619,2019-10-28 03:06:41,24.5,92.1,347.79999,389.10001
10624,10628,2019-10-28 03:09:04,24.4,92.4,354.0,396.39999
10625,10629,2019-10-28 03:09:20,24.5,92.5,350.20001,391.70001
10645,10649,2019-10-28 03:14:39,24.6,92.5,351.70001,395.5
10649,10653,2019-10-28 03:15:43,24.7,92.4,347.20001,389.10001
10664,10668,2019-10-28 03:19:45,24.7,92.2,334.5,373.70001
10668,10672,2019-10-28 03:20:49,24.7,92.2,336.20001,375.89999
10669,10673,2019-10-28 03:21:05,24.7,92.1,344.29999,385.60001
10676,10680,2019-10-28 03:22:57,24.7,91.9,347.20001,388.20001
10677,10681,2019-10-28 03:23:12,24.7,91.9,350.29999,390.70001
10678,10682,2019-10-28 03:23:28,24.7,91.9,344.60001,385.10001
10694,10698,2019-10-28 03:27:44,24.6,92.1,336.60001,376.20001
10697,10701,2019-10-28 03:28:31,24.6,92.1,330.79999,369.89999
10698,10702,2019-10-28 03:28:47,24.6,92.1,324.60001,362.89999
10703,10707,2019-10-28 03:30:07,24.6,92.3,330.60001,369.10001
10704,10708,2019-10-28 03:30:23,24.6,92.3,327.0,365.29999
10706,10710,2019-10-28 03:30:55,24.6,92.3,316.39999,352.89999
10710,10714,2019-10-28 03:31:59,24.6,92.5,310.39999,346.60001
10718,10722,2019-10-28 03:34:06,24.6,92.5,305.5,340.60001
10724,10728,2019-10-28 03:35:42,24.7,92.6,294.89999,331.10001
10725,10729,2019-10-28 03:35:58,24.7,92.6,285.70001,321.10001
10726,10730,2019-10-28 03:36:14,24.7,92.5,282.0,315.89999
10728,10732,2019-10-28 03:36:46,24.7,92.5,278.39999,310.79999
10730,10734,2019-10-28 03:37:18,24.7,92.4,285.0,317.79999
10733,10737,2019-10-28 03:38:06,24.7,92.6,289.5,326.20001
10734,10738,2019-10-28 03:38:22,24.7,92.6,289.89999,327.39999
10735,10739,2019-10-28 03:38:38,24.7,92.4,301.0,340.60001
10736,10740,2019-10-28 03:38:54,24.7,92.2,317.39999,379.70001
10737,10741,2019-10-28 03:39:10,24.7,92.2,312.89999,368.70001
10738,10742,2019-10-28 03:39:26,24.7,92.2,311.89999,356.70001
10748,10752,2019-10-28 03:42:05,24.6,92.4,314.20001,352.70001
10754,10758,2019-10-28 03:43:41,24.5,92.5,291.39999,324.89999
10764,10768,2019-10-28 03:46:20,24.4,92.9,288.60001,328.29999
10765,10769,2019-10-28 03:46:36,24.5,93.0,289.79999,334.89999
10766,10770,2019-10-28 03:46:52,24.4,92.9,278.29999,310.70001
10767,10771,2019-10-28 03:47:08,24.4,92.9,277.0,309.10001
10773,10777,2019-10-28 03:48:44,24.4,92.8,284.20001,317.10001
10775,10779,2019-10-28 03:49:15,24.5,92.9,269.39999,301.0
10777,10781,2019-10-28 03:49:47,24.5,92.9,272.20001,303.89999
10778,10782,2019-10-28 03:50:03,24.5,92.9,267.5,298.39999
10783,10787,2019-10-28 03:51:23,24.5,92.9,255.39999,284.5
10787,10791,2019-10-28 03:52:27,24.6,93.0,246.10001,274.70001
10789,10793,2019-10-28 03:52:59,24.6,93.0,243.7,271.79999
10792,10796,2019-10-28 03:53:47,24.6,93.0,240.2,268.29999
10794,10798,2019-10-28 03:54:19,24.7,93.0,236.7,263.89999
10795,10799,2019-10-28 03:54:34,24.6,92.9,232.8,259.70001
10796,10800,2019-10-28 03:54:50,24.6,92.9,236.2,263.39999
10797,10801,2019-10-28 03:55:06,24.6,92.9,237.8,265.29999
10804,10808,2019-10-28 03:56:58,24.7,92.8,252.8,281.29999
10806,10810,2019-10-28 03:57:30,24.7,92.7,256.39999,286.5
10807,10811,2019-10-28 03:57:46,24.7,92.6,261.20001,292.10001
10808,10812,2019-10-28 03:58:02,24.7,92.6,253.5,283.0
10812,10816,2019-10-28 03:59:06,24.7,92.6,246.89999,275.79999
10817,10821,2019-10-28 04:00:26,24.7,92.5,258.20001,288.70001
10821,10825,2019-10-28 04:01:29,24.8,92.5,256.70001,286.89999
10825,10829,2019-10-28 04:02:33,24.7,92.5,258.39999,290.10001
10826,10830,2019-10-28 04:02:49,24.7,92.5,263.60001,295.60001
10827,10831,2019-10-28 04:03:05,24.7,92.5,258.0,287.70001
10830,10834,2019-10-28 04:03:53,24.7,92.5,247.2,275.79999
10831,10835,2019-10-28 04:04:09,24.7,92.6,248.3,277.5
10832,10836,2019-10-28 04:04:25,24.7,92.6,251.2,281.29999
10837,10841,2019-10-28 04:05:45,24.7,92.7,239.10001,267.39999
10838,10842,2019-10-28 04:06:01,24.7,92.7,247.0,276.5
10841,10845,2019-10-28 04:06:49,24.7,92.7,247.39999,276.79999
10842,10846,2019-10-28 04:07:05,24.7,92.6,251.2,280.70001
10847,10851,2019-10-28 04:08:24,24.7,92.6,227.39999,254.0
10849,10853,2019-10-28 04:08:56,24.7,92.7,215.10001,240.8
10850,10854,2019-10-28 04:09:12,24.7,92.7,211.39999,236.0
10856,10860,2019-10-28 04:10:48,24.7,92.8,217.39999,243.89999
10857,10861,2019-10-28 04:11:04,24.7,92.8,213.7,239.3
10861,10865,2019-10-28 04:12:08,24.7,92.9,200.2,224.39999
10863,10867,2019-10-28 04:12:40,24.7,92.9,202.3,226.60001
10865,10869,2019-10-28 04:13:12,24.7,92.9,191.89999,215.5
10867,10871,2019-10-28 04:13:44,24.7,92.9,176.39999,197.3
10873,10877,2019-10-28 04:15:19,24.8,92.7,178.7,199.2
10874,10878,2019-10-28 04:15:35,24.7,92.6,176.3,196.3
10884,10888,2019-10-28 04:18:15,24.7,92.6,200.5,224.89999
10890,10894,2019-10-28 04:19:51,24.7,92.6,192.2,214.5
10897,10901,2019-10-28 04:21:42,24.7,92.9,154.7,176.2
10898,10902,2019-10-28 04:21:58,24.7,93.0,146.2,173.89999
10899,10903,2019-10-28 04:22:14,24.7,92.9,146.89999,176.3
10900,10904,2019-10-28 04:22:30,24.7,92.9,143.5,165.3
10901,10905,2019-10-28 04:22:46,24.7,93.0,138.89999,159.10001
10902,10906,2019-10-28 04:23:02,24.7,93.1,137.2,166.60001
10903,10907,2019-10-28 04:23:18,24.7,93.1,133.3,158.89999
10904,10908,2019-10-28 04:23:34,24.7,93.1,133.8,157.39999
10905,10909,2019-10-28 04:23:50,24.7,93.1,126.9,148.8
10906,10910,2019-10-28 04:24:06,24.7,93.1,121.3,136.39999
10907,10911,2019-10-28 04:24:22,24.7,93.2,122.6,142.39999
10908,10912,2019-10-28 04:24:38,24.7,93.1,124.2,144.10001
10909,10913,2019-10-28 04:24:54,24.7,93.1,123.7,138.8
10910,10914,2019-10-28 04:25:10,24.7,93.1,125.6,140.60001
10911,10915,2019-10-28 04:25:26,24.7,93.1,126.1,141.8
10915,10919,2019-10-28 04:26:29,24.8,93.2,122.5,147.0
10921,10925,2019-10-28 04:28:06,24.8,93.2,109.0,125.6
10928,10932,2019-10-28 04:29:58,24.8,93.2,116.9,137.2
10930,10934,2019-10-28 04:30:30,24.8,93.1,119.5,138.39999
10931,10935,2019-10-28 04:30:46,24.8,93.1,116.8,131.89999
10934,10938,2019-10-28 04:31:34,24.9,93.0,110.9,128.10001
10936,10940,2019-10-28 04:32:05,24.9,93.1,116.7,138.10001
10937,10941,2019-10-28 04:32:21,24.9,93.1,119.1,141.39999
10939,10943,2019-10-28 04:32:53,24.9,93.0,119.2,136.89999
10940,10944,2019-10-28 04:33:09,24.8,93.0,115.5,129.8
10943,10947,2019-10-28 04:33:57,24.9,93.0,116.8,134.8
10944,10948,2019-10-28 04:34:13,24.9,92.9,116.0,129.7
10945,10949,2019-10-28 04:34:29,24.9,92.9,114.8,128.3
10948,10952,2019-10-28 04:35:17,24.8,92.9,112.0,127.1
10955,10959,2019-10-28 04:37:09,24.9,92.9,118.9,133.5
10959,10963,2019-10-28 04:38:12,24.9,93.0,108.2,124.0
10967,10971,2019-10-28 04:40:20,24.9,92.9,115.4,129.60001
10968,10972,2019-10-28 04:40:36,24.8,92.9,113.5,127.2
10969,10973,2019-10-28 04:40:52,24.8,92.9,120.7,140.0
10970,10974,2019-10-28 04:41:08,24.8,93.0,121.7,142.39999
10974,10978,2019-10-28 04:42:12,24.8,93.0,123.5,144.3
10975,10979,2019-10-28 04:42:28,24.8,93.0,118.6,137.8
10977,10981,2019-10-28 04:43:00,24.8,93.0,110.4,126.3
10978,10982,2019-10-28 04:43:16,24.8,93.1,113.9,129.5
10979,10983,2019-10-28 04:43:32,24.8,93.1,118.2,136.8
10985,10989,2019-10-28 04:45:07,24.7,93.3,110.1,127.9
10992,10996,2019-10-28 04:46:59,24.7,93.3,106.7,120.6
11000,11004,2019-10-28 04:49:07,24.8,93.3,108.0,124.8
11003,11007,2019-10-28 04:49:55,24.8,93.3,103.0,118.1
11193,11197,2019-10-28 05:40:32,24.7,94.0,109.8,203.10001
13367,13371,2019-10-28 19:13:08,27.2,81.8,189.5,259.79999
13368,13372,2019-10-28 19:13:24,27.2,81.6,257.20001,354.29999
13369,13373,2019-10-28 19:13:40,27.2,81.7,305.79999,413.5
13370,13374,2019-10-28 19:13:56,27.3,82.8,199.2,264.10001
13372,13376,2019-10-28 19:14:28,27.3,82.7,153.3,211.5
13391,13395,2019-10-28 19:19:31,27.2,82.0,147.0,190.3
13392,13396,2019-10-28 19:19:47,27.2,82.0,146.8,190.10001
13417,13421,2019-10-28 19:26:28,27.0,83.1,191.2,247.8
13418,13422,2019-10-28 19:26:44,27.0,83.0,192.60001,246.3
13419,13423,2019-10-28 19:27:00,26.9,82.8,186.10001,246.0
13420,13424,2019-10-28 19:27:16,26.9,83.0,191.3,254.5
13873,13877,2019-10-28 21:28:02,26.2,89.9,100.3,113.7
13915,13919,2019-10-28 21:39:12,26.1,90.1,99.3,112.2
13923,13927,2019-10-28 21:41:20,26.1,90.2,106.1,120.2
13924,13928,2019-10-28 21:41:36,26.1,90.2,106.1,122.0
14042,14046,2019-10-28 22:13:00,26.1,90.4,113.8,127.3
14046,14050,2019-10-28 22:14:04,26.0,90.5,110.0,123.0
15531,15535,2019-10-29 04:49:51,24.8,91.5,105.5,120.7
17831,17835,2019-10-29 15:03:09,27.7,69.6,7.2,29.6
17835,17839,2019-10-29 15:04:13,27.5,68.1,5.5,25.3
17854,17858,2019-10-29 15:09:16,27.4,73.2,7.2,30.3
17896,17900,2019-10-29 15:20:42,26.6,80.7,12.7,56.7
18525,18529,2019-10-29 18:08:13,26.6,82.4,97.3,105.6
18526,18530,2019-10-29 18:08:29,26.6,82.7,197.8,211.89999
18527,18531,2019-10-29 18:08:45,26.5,82.8,260.79999,278.0
18528,18532,2019-10-29 18:09:01,26.5,83.0,254.10001,270.70001
18529,18533,2019-10-29 18:09:17,26.5,83.0,149.10001,159.8
18530,18534,2019-10-29 18:09:33,26.6,83.3,93.5,101.2
18531,18535,2019-10-29 18:09:49,26.5,83.4,60.8,66.5
21514,21518,2019-10-30 07:24:29,24.4,93.4,66.5,137.10001
21515,21519,2019-10-30 07:24:45,24.4,93.4,65.2,132.39999
21555,21559,2019-10-30 07:35:23,24.5,93.8,68.2,135.7
21556,21560,2019-10-30 07:35:39,24.5,93.9,70.0,141.10001
22143,22147,2019-10-30 10:11:56,26.4,84.0,58.7,170.3
27990,27994,2019-10-31 12:12:33,27.0,77.3,6.8,31.2
27995,27999,2019-10-31 12:13:53,27.1,77.8,7.3,36.9
33895,38682,2019-11-02 15:50:52,29.1,67.8,10.1,41.1
33907,38694,2019-11-02 15:54:03,29.1,65.3,8.5,33.4
33908,38695,2019-11-02 15:54:19,29.1,65.7,9.2,42.3
33909,38696,2019-11-02 15:54:35,29.1,65.0,9.2,37.5
33914,38701,2019-11-02 15:55:58,29.0,65.7,9.2,36.8
42174,46961,2019-11-04 04:46:04,24.9,91.5,81.1,154.10001
42176,46963,2019-11-04 04:46:36,24.9,91.5,79.6,153.39999
42245,47032,2019-11-04 05:05:04,24.6,91.5,89.3,171.3
42258,47045,2019-11-04 05:08:31,24.6,91.4,88.3,160.8
42291,47078,2019-11-04 05:17:18,24.4,91.1,90.6,173.2
42530,47317,2019-11-04 06:20:53,23.8,91.7,79.9,155.0
42531,47318,2019-11-04 06:21:10,23.8,91.7,79.9,155.7
42532,47319,2019-11-04 06:21:26,23.7,91.9,80.8,159.5
42533,47320,2019-11-04 06:21:42,23.7,92.1,82.9,162.5
42534,47321,2019-11-04 06:21:58,23.6,92.3,82.9,159.5
42597,47384,2019-11-04 06:38:42,24.1,92.3,83.8,157.60001
47661,52448,2019-11-05 05:37:22,23.1,88.9,141.89999,231.8
47668,52455,2019-11-05 05:39:13,23.1,89.1,142.5,240.10001
47669,52456,2019-11-05 05:39:29,23.1,89.2,141.39999,236.8
47674,52461,2019-11-05 05:40:49,23.0,89.4,142.10001,232.2
47677,52464,2019-11-05 05:41:37,23.0,89.4,142.7,238.5
47682,52469,2019-11-05 05:42:57,23.1,89.6,149.3,248.8
47684,52471,2019-11-05 05:43:29,23.1,89.7,147.60001,246.8
47685,52472,2019-11-05 05:43:45,23.1,89.7,153.3,258.60001
47686,52473,2019-11-05 05:44:01,23.0,89.6,155.5,257.10001
47687,52474,2019-11-05 05:44:17,23.1,89.8,154.8,259.70001
47689,52476,2019-11-05 05:44:49,23.1,89.8,160.39999,284.10001
47691,52478,2019-11-05 05:45:21,23.0,89.9,158.5,284.20001
47692,52479,2019-11-05 05:45:37,23.0,90.0,161.60001,292.39999
47693,52480,2019-11-05 05:45:52,23.0,90.0,165.39999,287.0
47694,52481,2019-11-05 05:46:08,23.0,90.0,162.60001,290.60001
47695,52482,2019-11-05 05:46:24,23.1,89.9,158.5,291.5
47696,52483,2019-11-05 05:46:40,23.1,89.9,159.2,283.79999
47697,52484,2019-11-05 05:46:56,23.1,89.8,162.8,282.5
47699,52486,2019-11-05 05:47:28,23.0,89.9,169.10001,303.5
47700,52487,2019-11-05 05:47:44,23.1,90.0,170.39999,315.10001
47701,52488,2019-11-05 05:48:00,23.1,90.0,169.10001,307.39999
47702,52489,2019-11-05 05:48:16,23.1,90.0,170.8,298.29999
47703,52490,2019-11-05 05:48:32,23.1,90.0,171.3,293.79999
47704,52491,2019-11-05 05:48:48,23.1,89.9,171.60001,301.39999
47705,52492,2019-11-05 05:49:04,23.1,90.0,172.7,314.70001
47706,52493,2019-11-05 05:49:20,23.1,90.0,173.10001,311.10001
47707,52494,2019-11-05 05:49:36,23.1,90.0,171.39999,305.70001
47708,52495,2019-11-05 05:49:52,23.1,90.0,172.10001,309.70001
47709,52496,2019-11-05 05:50:08,23.0,90.0,170.2,314.60001
47710,52497,2019-11-05 05:50:24,23.0,90.0,170.39999,308.20001
47711,52498,2019-11-05 05:50:40,23.0,90.0,172.5,311.0
47712,52499,2019-11-05 05:50:57,23.0,90.0,169.0,310.89999
47713,52500,2019-11-05 05:51:12,23.0,90.1,169.7,313.0
47715,52502,2019-11-05 05:51:44,23.0,90.2,169.3,298.70001
47716,52503,2019-11-05 05:52:00,23.0,90.2,169.5,296.89999
47717,52504,2019-11-05 05:52:16,23.0,90.2,169.89999,299.89999
47718,52505,2019-11-05 05:52:32,23.0,90.2,171.8,312.5
47719,52506,2019-11-05 05:52:48,23.0,90.2,172.8,305.29999
47720,52507,2019-11-05 05:53:04,23.0,90.2,172.5,303.70001
47722,52509,2019-11-05 05:53:36,23.0,90.1,168.60001,298.89999
47723,52510,2019-11-05 05:53:52,23.0,90.1,170.89999,312.5
47724,52511,2019-11-05 05:54:08,23.0,90.2,172.39999,310.29999
47725,52512,2019-11-05 05:54:24,23.0,90.2,170.3,297.5
47726,52513,2019-11-05 05:54:40,23.0,90.2,166.60001,297.39999
47727,52514,2019-11-05 05:54:56,23.0,90.2,165.2,298.0
47728,52515,2019-11-05 05:55:12,23.0,90.2,163.39999,292.20001
47729,52516,2019-11-05 05:55:28,23.0,90.2,163.8,294.60001
47730,52517,2019-11-05 05:55:44,23.0,90.2,167.10001,299.29999
47731,52518,2019-11-05 05:56:00,23.0,90.2,164.60001,291.5
47732,52519,2019-11-05 05:56:16,23.0,90.2,163.0,290.0
47733,52520,2019-11-05 05:56:32,23.0,90.2,162.39999,288.5
47734,52521,2019-11-05 05:56:48,23.0,90.1,162.3,284.20001
47736,52523,2019-11-05 05:57:20,23.1,90.1,161.0,286.20001
47737,52524,2019-11-05 05:57:36,23.1,90.0,163.0,284.79999
47738,52525,2019-11-05 05:57:52,23.1,90.0,162.0,281.10001
47739,52526,2019-11-05 05:58:08,23.1,90.0,165.2,292.5
47740,52527,2019-11-05 05:58:24,23.1,90.0,163.5,290.10001
47741,52528,2019-11-05 05:58:40,23.0,90.0,164.0,291.60001
47742,52529,2019-11-05 05:58:56,23.0,90.0,164.7,285.89999
47743,52530,2019-11-05 05:59:12,23.0,90.0,164.8,295.60001
47744,52531,2019-11-05 05:59:28,23.0,90.0,163.2,298.20001
47746,52533,2019-11-05 06:00:00,23.0,90.0,161.5,279.60001
47748,52535,2019-11-05 06:00:32,23.0,90.0,162.8,289.29999
47749,52536,2019-11-05 06:00:48,23.0,90.0,169.2,296.5
47750,52537,2019-11-05 06:01:04,23.0,90.0,168.5,292.39999
47751,52538,2019-11-05 06:01:20,23.0,90.0,165.39999,294.5
47752,52539,2019-11-05 06:01:36,23.0,90.0,165.60001,292.70001
47753,52540,2019-11-05 06:01:52,23.0,90.0,167.10001,297.29999
47754,52541,2019-11-05 06:02:08,23.0,90.0,162.39999,288.5
47755,52542,2019-11-05 06:02:23,23.0,90.0,162.89999,292.39999
47756,52543,2019-11-05 06:02:39,23.0,90.0,164.39999,290.79999
47757,52544,2019-11-05 06:02:55,23.0,90.0,163.5,291.89999
47758,52545,2019-11-05 06:03:11,23.0,90.0,162.10001,289.60001
47761,52548,2019-11-05 06:03:59,23.0,90.0,157.2,269.60001
47763,52550,2019-11-05 06:04:31,23.0,90.0,164.7,295.60001
47764,52551,2019-11-05 06:04:47,23.0,90.0,166.39999,289.29999
47765,52552,2019-11-05 06:05:03,23.0,90.0,164.8,284.39999
47767,52554,2019-11-05 06:05:35,23.0,90.0,158.60001,260.10001
47769,52556,2019-11-05 06:06:06,23.0,90.1,155.7,265.89999
47770,52557,2019-11-05 06:06:22,23.0,90.0,159.10001,274.20001
47771,52558,2019-11-05 06:06:38,23.0,90.1,159.60001,274.10001
47773,52560,2019-11-05 06:07:10,23.0,90.0,164.2,283.20001
47774,52561,2019-11-05 06:07:26,23.0,90.0,167.89999,290.70001
47775,52562,2019-11-05 06:07:42,23.0,90.0,165.2,278.10001
47778,52565,2019-11-05 06:08:30,23.0,90.0,163.7,287.0
47779,52566,2019-11-05 06:08:46,23.0,90.0,161.39999,278.5
47780,52567,2019-11-05 06:09:02,23.0,90.0,160.7,284.5
47781,52568,2019-11-05 06:09:18,23.0,90.0,163.7,293.5
47782,52569,2019-11-05 06:09:34,23.0,90.0,163.60001,288.79999
47783,52570,2019-11-05 06:09:50,23.0,90.0,167.60001,295.39999
47784,52571,2019-11-05 06:10:06,23.0,90.0,171.60001,310.10001
47785,52572,2019-11-05 06:10:22,23.0,90.0,170.0,311.29999
47786,52573,2019-11-05 06:10:38,23.0,90.0,174.60001,311.89999
47787,52574,2019-11-05 06:10:54,23.0,90.0,177.89999,312.29999
47788,52575,2019-11-05 06:11:10,22.9,90.0,172.10001,295.70001
47789,52576,2019-11-05 06:11:25,22.9,90.0,167.89999,296.29999
47790,52577,2019-11-05 06:11:41,22.9,90.1,166.89999,305.10001
47791,52578,2019-11-05 06:11:57,22.8,90.1,173.0,306.20001
47793,52580,2019-11-05 06:12:29,22.8,90.3,174.10001,307.79999
47794,52581,2019-11-05 06:12:45,22.8,90.3,173.7,296.10001
47795,52582,2019-11-05 06:13:01,22.8,90.3,175.3,305.60001
47796,52583,2019-11-05 06:13:17,22.9,90.3,177.8,309.29999
47797,52584,2019-11-05 06:13:33,22.8,90.3,175.5,297.89999
47798,52585,2019-11-05 06:13:49,22.8,90.3,175.39999,297.60001
47799,52586,2019-11-05 06:14:05,22.8,90.3,177.10001,304.29999
47800,52587,2019-11-05 06:14:21,22.9,90.4,175.3,303.39999
47801,52588,2019-11-05 06:14:37,22.9,90.4,176.10001,306.39999
47802,52589,2019-11-05 06:14:53,22.9,90.4,178.3,321.0
47803,52590,2019-11-05 06:15:09,22.9,90.3,178.60001,326.20001
47804,52591,2019-11-05 06:15:25,22.9,90.3,174.5,314.79999
47805,52592,2019-11-05 06:15:41,22.8,90.3,183.3,326.70001
47806,52593,2019-11-05 06:15:57,22.7,90.4,194.8,346.89999
47807,52594,2019-11-05 06:16:13,22.7,90.5,191.10001,338.39999
47808,52595,2019-11-05 06:16:29,22.7,90.7,188.8,334.10001
47809,52596,2019-11-05 06:16:45,22.6,90.7,189.2,343.20001
47810,52597,2019-11-05 06:17:01,22.6,90.8,186.5,335.39999
47811,52598,2019-11-05 06:17:17,22.6,90.9,187.7,337.60001
47812,52599,2019-11-05 06:17:32,22.5,91.0,190.7,350.39999
47813,52600,2019-11-05 06:17:48,22.5,91.1,192.0,351.20001
47814,52601,2019-11-05 06:18:04,22.4,91.2,192.3,347.20001
47815,52602,2019-11-05 06:18:20,22.4,91.3,190.8,337.0
47816,52603,2019-11-05 06:18:36,22.4,91.4,187.10001,325.60001
47817,52604,2019-11-05 06:18:52,22.4,91.4,186.5,323.0
47818,52605,2019-11-05 06:19:08,22.3,91.5,187.3,332.20001
