,created_at,temp,hum,p25,p10
212791,2019-12-22 07:46:00,20.1,99.9,103.7,194.3
212798,2019-12-22 07:49:00,20.0,99.9,105.0,191.7
212799,2019-12-22 07:49:00,20.0,99.9,108.7,198.60001
212803,2019-12-22 07:50:00,20.0,99.9,103.9,194.7
212809,2019-12-22 07:52:00,20.1,99.9,102.8,197.39999
212810,2019-12-22 07:53:00,20.1,99.9,101.9,193.7
212811,2019-12-22 07:53:00,20.1,99.9,102.6,190.7
212819,2019-12-22 07:56:00,20.1,99.9,103.1,192.89999
212825,2019-12-22 07:58:00,20.2,99.9,102.7,189.7
212845,2019-12-22 08:05:00,20.2,99.9,105.0,193.89999
212853,2019-12-22 08:08:00,20.2,99.9,104.7,195.7
212859,2019-12-22 08:10:00,20.3,99.9,109.9,194.89999
212860,2019-12-22 08:10:00,20.3,99.9,103.1,194.0
212865,2019-12-22 08:12:00,20.3,99.9,107.9,193.8
212873,2019-12-22 08:15:00,20.4,99.9,106.6,191.39999
212874,2019-12-22 08:15:00,20.4,99.9,108.1,199.39999
212875,2019-12-22 08:15:00,20.3,99.9,105.4,196.7
212876,2019-12-22 08:16:00,20.3,99.9,106.0,193.8
212878,2019-12-22 08:16:00,20.4,99.9,105.4,193.10001
212879,2019-12-22 08:17:00,20.4,99.9,103.2,184.7
224349,2019-12-25 04:18:00,19.9,99.9,88.8,163.10001
224411,2019-12-25 04:40:00,20.0,99.9,92.7,172.60001
224418,2019-12-25 04:42:00,20.0,99.9,91.0,171.2
224423,2019-12-25 04:44:00,20.0,99.9,90.7,165.5
224459,2019-12-25 04:56:00,20.1,99.9,93.7,172.5
224491,2019-12-25 05:07:00,19.9,99.9,86.0,156.39999
224494,2019-12-25 05:09:00,20.0,99.9,93.4,169.3
224499,2019-12-25 05:10:00,20.0,99.9,93.5,176.7
224500,2019-12-25 05:11:00,20.0,99.9,91.7,171.0
224510,2019-12-25 05:14:00,20.1,99.9,91.5,170.39999
224511,2019-12-25 05:14:00,20.1,99.9,93.8,173.10001
224523,2019-12-25 05:19:00,20.1,99.9,86.5,158.60001
224529,2019-12-25 05:21:00,20.0,99.9,86.3,160.10001
224530,2019-12-25 05:21:00,20.0,99.9,89.5,171.10001
224555,2019-12-25 05:30:00,20.2,99.9,86.5,160.5
224907,2019-12-25 07:32:00,20.4,99.9,94.1,176.10001
224934,2019-12-25 07:41:00,20.7,99.9,94.2,172.8
224936,2019-12-25 07:42:00,20.6,99.9,93.7,174.39999
224961,2019-12-25 07:51:00,20.5,99.9,86.2,158.10001
225166,2019-12-25 09:02:00,21.0,98.5,84.5,166.60001
225196,2019-12-25 09:13:00,21.5,97.5,83.2,149.89999
235170,2019-12-27 20:43:00,23.4,92.4,126.2,217.0
235171,2019-12-27 20:44:00,23.4,92.5,120.6,198.8
235177,2019-12-27 20:49:00,23.2,92.6,118.6,205.10001
235243,2019-12-27 22:03:00,22.6,93.4,109.8,194.60001
235977,2019-12-28 03:05:00,19.0,91.9,56.4,119.1
235978,2019-12-28 03:05:00,19.1,91.7,57.0,123.2
235980,2019-12-28 03:06:00,19.3,91.3,55.8,116.8
238479,2019-12-28 17:42:00,23.9,76.5,66.7,131.5
238480,2019-12-28 17:42:00,23.9,76.5,63.1,126.8
240953,2019-12-29 07:59:00,18.8,84.8,51.3,108.0
240972,2019-12-29 08:06:00,18.7,88.8,56.2,117.4
240974,2019-12-29 08:06:00,18.6,89.4,58.1,125.2
240975,2019-12-29 08:07:00,18.6,89.9,57.7,127.1
240976,2019-12-29 08:07:00,18.6,90.0,58.7,123.3
240978,2019-12-29 08:08:00,18.6,90.0,59.0,124.0
240982,2019-12-29 08:09:00,18.6,90.0,57.5,123.3
240984,2019-12-29 08:10:00,18.7,90.1,58.5,123.7
240988,2019-12-29 08:11:00,18.7,90.2,57.7,126.4
240990,2019-12-29 08:12:00,18.8,90.4,58.7,127.9
240991,2019-12-29 08:12:00,18.7,90.5,57.2,115.1
240994,2019-12-29 08:13:00,18.8,90.5,58.9,124.7
240995,2019-12-29 08:13:00,18.9,90.5,57.7,117.1
240998,2019-12-29 08:14:00,18.9,91.1,59.9,124.6
241000,2019-12-29 08:15:00,18.9,91.1,60.3,130.7
241008,2019-12-29 08:18:00,18.8,92.2,62.6,127.7
241011,2019-12-29 08:19:00,18.8,92.3,65.3,135.7
241012,2019-12-29 08:19:00,18.8,92.5,62.2,124.4
241014,2019-12-29 08:20:00,18.8,92.5,64.3,138.2
241017,2019-12-29 08:21:00,18.8,92.3,66.7,140.60001
241018,2019-12-29 08:21:00,18.8,92.3,64.5,133.10001
241020,2019-12-29 08:22:00,18.8,92.5,64.3,134.5
241024,2019-12-29 08:23:00,18.8,92.6,64.1,134.8
241025,2019-12-29 08:24:00,18.8,92.6,63.3,131.10001
241026,2019-12-29 08:24:00,18.8,92.7,64.4,138.2
241027,2019-12-29 08:24:00,18.8,92.7,64.4,135.60001
241028,2019-12-29 08:25:00,18.8,92.9,64.7,136.0
241030,2019-12-29 08:26:00,18.8,93.1,64.8,134.7
241031,2019-12-29 08:26:00,18.8,93.3,63.7,135.8
241032,2019-12-29 08:26:00,18.8,93.2,62.2,127.3
241033,2019-12-29 08:27:00,18.7,93.1,65.2,136.5
241037,2019-12-29 08:28:00,18.8,93.2,65.2,136.7
241041,2019-12-29 08:29:00,18.8,92.9,64.5,141.0
241042,2019-12-29 08:30:00,18.9,92.8,66.3,138.0
241045,2019-12-29 08:31:00,18.9,92.8,65.7,137.5
241046,2019-12-29 08:31:00,18.9,92.9,65.2,138.2
241048,2019-12-29 08:32:00,19.0,92.9,66.3,137.89999
241049,2019-12-29 08:32:00,19.0,92.9,65.5,139.8
241050,2019-12-29 08:32:00,19.0,92.9,63.3,130.5
241056,2019-12-29 08:34:00,19.2,92.6,63.7,129.3
241057,2019-12-29 08:35:00,19.3,92.6,64.6,137.0
241058,2019-12-29 08:35:00,19.3,92.6,67.1,143.7
241059,2019-12-29 08:36:00,19.3,92.9,66.6,136.3
241060,2019-12-29 08:36:00,19.3,92.9,65.1,129.0
241061,2019-12-29 08:36:00,19.2,92.9,65.1,129.60001
241066,2019-12-29 08:38:00,19.4,92.9,61.7,124.7
241068,2019-12-29 08:39:00,19.4,93.1,65.8,134.10001
241069,2019-12-29 08:39:00,19.4,93.1,64.1,129.3
241072,2019-12-29 08:40:00,19.5,93.0,64.7,129.39999
241074,2019-12-29 08:41:00,19.5,93.0,66.7,137.3
241075,2019-12-29 08:41:00,19.4,93.0,67.8,141.60001
241076,2019-12-29 08:41:00,19.4,93.0,66.7,138.39999
241077,2019-12-29 08:42:00,19.4,93.1,67.2,142.7
241084,2019-12-29 08:44:00,19.6,92.9,64.8,128.89999
241089,2019-12-29 08:46:00,19.6,92.9,63.5,126.3
241091,2019-12-29 08:47:00,19.6,92.8,64.6,132.89999
241094,2019-12-29 08:48:00,19.6,92.9,66.1,134.2
241096,2019-12-29 08:48:00,19.6,92.8,71.8,144.60001
241098,2019-12-29 08:49:00,19.6,92.9,68.3,138.8
241102,2019-12-29 08:50:00,19.7,92.9,67.1,134.39999
241103,2019-12-29 08:51:00,19.7,93.0,71.5,147.8
241107,2019-12-29 08:52:00,19.8,92.6,70.5,150.3
241108,2019-12-29 08:53:00,19.8,92.6,70.6,140.8
241115,2019-12-29 08:55:00,19.8,92.6,73.4,145.7
241117,2019-12-29 08:56:00,19.9,92.6,65.7,131.39999
241120,2019-12-29 08:57:00,20.0,92.4,63.7,125.2
241121,2019-12-29 08:57:00,20.0,92.4,69.1,140.89999
241124,2019-12-29 08:58:00,20.0,92.4,67.7,143.5
241125,2019-12-29 08:58:00,20.0,92.5,69.6,143.60001
241131,2019-12-29 09:01:00,20.0,92.8,69.0,141.8
241135,2019-12-29 09:02:00,19.9,92.9,70.7,146.39999
241138,2019-12-29 09:03:00,19.9,92.8,65.7,130.89999
241141,2019-12-29 09:04:00,20.0,92.8,74.4,146.89999
241142,2019-12-29 09:04:00,19.9,92.8,72.3,142.89999
241143,2019-12-29 09:05:00,20.0,92.8,70.4,142.3
241144,2019-12-29 09:05:00,20.0,92.8,72.9,151.5
241147,2019-12-29 09:06:00,20.0,92.9,70.0,145.0
241149,2019-12-29 09:07:00,20.0,93.0,70.4,143.39999
241150,2019-12-29 09:07:00,19.9,93.0,71.1,146.60001
241153,2019-12-29 09:08:00,19.9,93.1,62.7,123.7
241157,2019-12-29 09:10:00,20.0,93.0,72.6,145.10001
241159,2019-12-29 09:10:00,20.0,93.0,66.8,131.5
241162,2019-12-29 09:11:00,20.1,92.8,61.2,123.0
241164,2019-12-29 09:12:00,20.2,92.9,72.5,142.7
241165,2019-12-29 09:12:00,20.1,93.0,74.6,150.10001
241167,2019-12-29 09:13:00,20.0,93.3,72.2,146.8
241169,2019-12-29 09:14:00,19.9,93.6,76.2,155.89999
241172,2019-12-29 09:15:00,19.9,94.1,72.2,145.39999
241173,2019-12-29 09:15:00,19.9,94.2,73.0,150.60001
241174,2019-12-29 09:15:00,19.8,94.2,73.7,154.7
241178,2019-12-29 09:17:00,19.8,94.4,76.9,157.3
241179,2019-12-29 09:17:00,19.7,94.5,75.2,148.7
241180,2019-12-29 09:18:00,19.7,94.6,71.5,142.0
241181,2019-12-29 09:18:00,19.8,94.6,72.1,144.10001
241182,2019-12-29 09:18:00,19.7,94.5,77.0,160.8
241183,2019-12-29 09:19:00,19.8,94.5,73.8,153.60001
241184,2019-12-29 09:19:00,19.7,94.6,74.1,151.3
241185,2019-12-29 09:19:00,19.7,94.6,73.9,150.39999
241186,2019-12-29 09:20:00,19.7,94.6,72.2,146.7
241187,2019-12-29 09:20:00,19.7,94.6,75.5,148.7
241189,2019-12-29 09:21:00,19.7,94.6,72.0,141.39999
241191,2019-12-29 09:21:00,19.8,94.5,73.3,153.10001
241192,2019-12-29 09:22:00,19.8,94.6,76.1,157.5
241193,2019-12-29 09:22:00,19.8,94.6,75.6,159.2
241195,2019-12-29 09:23:00,19.7,95.0,77.1,163.39999
241198,2019-12-29 09:24:00,19.5,95.5,75.3,153.2
241200,2019-12-29 09:24:00,19.5,95.5,76.0,150.89999
241201,2019-12-29 09:25:00,19.5,95.5,77.6,153.8
241204,2019-12-29 09:26:00,19.6,95.6,76.7,158.0
241205,2019-12-29 09:26:00,19.6,95.6,77.6,164.3
241207,2019-12-29 09:27:00,19.6,95.8,75.7,161.89999
241208,2019-12-29 09:27:00,19.6,95.8,70.8,148.2
241210,2019-12-29 09:28:00,19.7,95.7,72.3,151.5
241212,2019-12-29 09:29:00,19.7,95.7,77.6,159.60001
241213,2019-12-29 09:29:00,19.7,95.8,75.2,152.5
241215,2019-12-29 09:30:00,19.6,95.9,78.6,159.2
241218,2019-12-29 09:31:00,19.7,95.9,75.9,158.10001
241219,2019-12-29 09:31:00,19.6,95.9,76.7,160.7
241223,2019-12-29 09:32:00,19.8,96.0,75.6,156.89999
241224,2019-12-29 09:33:00,19.8,95.8,75.5,153.2
241225,2019-12-29 09:33:00,19.9,95.6,79.5,161.10001
241226,2019-12-29 09:33:00,19.8,95.5,77.5,164.2
241229,2019-12-29 09:34:00,19.9,95.6,76.3,157.39999
241231,2019-12-29 09:35:00,19.9,95.6,78.9,163.7
241232,2019-12-29 09:36:00,19.9,95.6,79.5,167.10001
241233,2019-12-29 09:36:00,19.9,95.6,78.5,159.60001
241234,2019-12-29 09:36:00,19.9,95.6,77.5,163.60001
241235,2019-12-29 09:37:00,20.0,95.6,81.9,178.2
241236,2019-12-29 09:37:00,19.9,95.6,81.6,175.39999
241237,2019-12-29 09:37:00,19.9,95.6,79.2,168.8
241238,2019-12-29 09:38:00,19.9,95.7,82.1,174.60001
241239,2019-12-29 09:38:00,19.9,95.7,80.8,175.5
241240,2019-12-29 09:38:00,19.9,95.7,79.4,167.8
241241,2019-12-29 09:39:00,19.9,95.7,74.8,156.10001
241242,2019-12-29 09:39:00,19.9,95.5,74.4,156.7
241243,2019-12-29 09:39:00,20.0,95.5,74.6,152.5
241244,2019-12-29 09:40:00,20.0,95.5,81.4,173.10001
241245,2019-12-29 09:40:00,20.0,95.5,79.7,169.2
241246,2019-12-29 09:40:00,20.0,95.5,78.8,168.39999
241248,2019-12-29 09:41:00,20.0,95.5,80.9,165.3
241249,2019-12-29 09:41:00,19.9,95.5,84.1,175.60001
241250,2019-12-29 09:42:00,20.0,95.6,83.4,177.3
241252,2019-12-29 09:42:00,20.0,95.6,84.0,175.0
241253,2019-12-29 09:43:00,20.0,95.6,83.4,169.10001
241254,2019-12-29 09:43:00,20.1,95.6,85.3,176.7
241256,2019-12-29 09:44:00,20.1,95.4,81.4,177.0
241257,2019-12-29 09:44:00,20.1,95.4,84.2,175.0
241259,2019-12-29 09:45:00,20.2,95.3,77.8,155.8
241260,2019-12-29 09:45:00,20.3,95.2,73.4,150.10001
241261,2019-12-29 09:46:00,20.3,94.9,79.7,172.5
241262,2019-12-29 09:46:00,20.3,94.8,84.2,177.10001
241263,2019-12-29 09:46:00,20.3,94.9,83.8,172.89999
241264,2019-12-29 09:47:00,20.3,94.9,82.3,168.8
241266,2019-12-29 09:47:00,20.3,95.0,85.2,178.39999
241268,2019-12-29 09:48:00,20.3,95.0,75.4,156.2
241269,2019-12-29 09:48:00,20.3,94.9,74.2,150.7
241270,2019-12-29 09:49:00,20.4,94.9,79.9,168.2
241271,2019-12-29 09:49:00,20.4,94.8,81.0,169.10001
241274,2019-12-29 09:50:00,20.6,94.5,79.9,167.10001
241277,2019-12-29 09:51:00,20.8,94.3,77.7,161.0
241280,2019-12-29 09:52:00,20.8,94.2,80.1,163.60001
241281,2019-12-29 09:52:00,20.8,94.2,80.9,175.60001
241282,2019-12-29 09:53:00,20.7,94.2,82.0,172.3
241283,2019-12-29 09:53:00,20.7,94.3,83.9,168.39999
241284,2019-12-29 09:54:00,20.7,94.4,80.0,171.2
241286,2019-12-29 09:54:00,20.6,94.6,80.2,166.7
241287,2019-12-29 09:55:00,20.5,94.7,81.3,173.39999
241289,2019-12-29 09:55:00,20.5,94.9,78.9,160.7
241291,2019-12-29 09:56:00,20.4,95.1,80.6,170.60001
241292,2019-12-29 09:56:00,20.4,95.2,76.1,155.5
241294,2019-12-29 09:57:00,20.5,95.1,76.7,155.8
241297,2019-12-29 09:58:00,20.6,95.1,76.2,159.10001
241298,2019-12-29 09:58:00,20.6,95.1,77.5,154.10001
241300,2019-12-29 09:59:00,20.7,95.0,77.0,156.89999
241302,2019-12-29 10:00:00,20.7,94.9,73.7,147.39999
241304,2019-12-29 10:00:00,20.7,94.7,81.5,166.3
241305,2019-12-29 10:01:00,20.7,94.7,85.5,174.10001
241306,2019-12-29 10:01:00,20.7,94.9,83.9,173.2
241310,2019-12-29 10:03:00,20.6,94.9,79.1,156.8
241312,2019-12-29 10:03:00,20.6,94.9,82.9,170.39999
241315,2019-12-29 10:04:00,20.6,95.1,82.2,169.8
241317,2019-12-29 10:05:00,20.6,95.1,79.1,164.60001
241318,2019-12-29 10:05:00,20.6,95.1,79.5,162.7
241319,2019-12-29 10:06:00,20.6,95.2,81.1,168.39999
241321,2019-12-29 10:06:00,20.7,95.1,80.1,159.5
241327,2019-12-29 10:08:00,21.0,94.3,74.7,149.3
241329,2019-12-29 10:09:00,21.1,94.1,69.1,138.8
241330,2019-12-29 10:09:00,21.1,93.9,73.8,146.89999
241331,2019-12-29 10:10:00,21.2,93.8,79.2,159.3
241334,2019-12-29 10:11:00,21.2,93.7,72.8,142.0
241336,2019-12-29 10:12:00,21.2,93.6,74.4,143.7
241337,2019-12-29 10:12:00,21.2,93.6,70.3,138.89999
241339,2019-12-29 10:13:00,21.2,93.6,79.6,159.39999
241341,2019-12-29 10:13:00,21.0,93.8,78.1,161.2
241342,2019-12-29 10:14:00,21.0,93.9,79.7,163.7
241343,2019-12-29 10:14:00,21.1,94.1,77.1,151.5
241346,2019-12-29 10:15:00,21.1,94.0,70.2,140.10001
241349,2019-12-29 10:16:00,21.2,93.8,78.5,157.89999
241353,2019-12-29 10:17:00,21.1,93.7,77.0,150.10001
241356,2019-12-29 10:18:00,21.1,93.9,72.6,142.10001
241357,2019-12-29 10:19:00,21.1,93.9,70.9,141.10001
241362,2019-12-29 10:21:00,21.2,93.6,81.4,162.39999
241363,2019-12-29 10:21:00,21.2,93.5,81.7,161.0
241368,2019-12-29 10:23:00,21.4,93.4,79.2,161.2
241369,2019-12-29 10:23:00,21.4,93.3,77.5,149.60001
241423,2019-12-29 10:42:00,21.8,91.3,72.7,141.39999
241448,2019-12-29 10:50:00,22.9,87.7,71.8,146.2
241449,2019-12-29 10:51:00,22.8,87.4,71.2,142.3
241459,2019-12-29 10:54:00,22.4,89.5,68.7,131.8
241463,2019-12-29 10:55:00,22.3,90.0,75.8,150.0
241471,2019-12-29 10:58:00,22.6,90.0,68.2,138.0
243400,2019-12-30 00:22:00,20.2,80.5,56.7,115.1
243872,2019-12-30 03:08:00,19.3,91.2,63.0,122.8
243873,2019-12-30 03:08:00,19.3,91.3,62.9,122.8
243943,2019-12-30 03:33:00,19.2,92.2,65.3,126.9
244094,2019-12-30 04:26:00,18.8,94.7,75.3,141.60001
244213,2019-12-30 05:08:00,18.5,95.8,72.2,139.8
244229,2019-12-30 05:13:00,18.5,96.3,75.1,141.39999
244239,2019-12-30 05:17:00,18.5,96.4,72.9,144.39999
244301,2019-12-30 05:38:00,18.9,96.7,78.5,156.7
244302,2019-12-30 05:39:00,18.9,96.8,81.9,163.0
244327,2019-12-30 05:48:00,18.7,97.1,78.1,154.2
244337,2019-12-30 05:51:00,18.7,97.1,76.2,147.8
244405,2019-12-30 06:15:00,18.7,97.3,81.6,164.0
244406,2019-12-30 06:15:00,18.7,97.4,84.2,168.10001
244460,2019-12-30 06:34:00,18.2,99.9,81.4,161.2
244462,2019-12-30 06:35:00,18.2,99.9,84.4,164.8
244463,2019-12-30 06:35:00,18.2,99.9,83.6,166.10001
244470,2019-12-30 06:38:00,18.1,99.9,84.7,159.7
244471,2019-12-30 06:38:00,18.2,99.9,85.4,167.3
244478,2019-12-30 06:40:00,18.1,99.9,85.4,166.7
244483,2019-12-30 06:42:00,18.1,99.9,83.8,164.3
244485,2019-12-30 06:43:00,18.1,99.9,85.9,161.60001
244486,2019-12-30 06:43:00,18.1,99.9,88.7,168.5
244488,2019-12-30 06:44:00,18.1,99.9,83.4,164.2
244491,2019-12-30 06:45:00,18.1,99.9,82.5,154.2
244493,2019-12-30 06:46:00,18.1,99.9,84.7,165.89999
244494,2019-12-30 06:46:00,18.1,99.9,85.3,168.5
244497,2019-12-30 06:47:00,18.1,99.9,85.2,167.60001
244503,2019-12-30 06:49:00,18.1,99.9,85.0,169.89999
244504,2019-12-30 06:50:00,18.1,99.9,84.7,166.60001
244506,2019-12-30 06:50:00,18.1,99.9,86.7,167.8
244507,2019-12-30 06:51:00,18.1,99.9,86.1,168.3
244511,2019-12-30 06:52:00,18.1,99.9,88.8,175.10001
244513,2019-12-30 06:53:00,18.1,99.9,89.5,174.0
244516,2019-12-30 06:54:00,18.2,99.9,84.2,160.7
244517,2019-12-30 06:54:00,18.1,99.9,86.6,168.0
244520,2019-12-30 06:55:00,18.1,99.9,84.5,161.3
244524,2019-12-30 06:57:00,18.2,99.9,83.6,160.10001
244526,2019-12-30 06:57:00,18.1,99.9,84.6,170.10001
244527,2019-12-30 06:58:00,18.2,99.9,84.2,167.2
244538,2019-12-30 07:02:00,18.1,99.9,86.6,161.7
244539,2019-12-30 07:02:00,18.1,99.9,85.8,162.8
244543,2019-12-30 07:03:00,18.1,99.9,84.4,161.2
244549,2019-12-30 07:05:00,18.1,99.9,84.4,157.5
244551,2019-12-30 07:06:00,18.1,99.9,83.8,160.3
244557,2019-12-30 07:08:00,18.1,99.9,85.4,160.0
244558,2019-12-30 07:09:00,18.2,99.9,83.8,162.10001
244571,2019-12-30 07:13:00,18.1,99.9,83.8,165.7
244597,2019-12-30 07:22:00,18.3,99.9,84.3,160.10001
244599,2019-12-30 07:23:00,18.2,99.9,83.6,163.3
244630,2019-12-30 07:34:00,18.5,99.9,80.5,159.7
244650,2019-12-30 07:41:00,18.5,99.9,82.6,162.5
244655,2019-12-30 07:42:00,18.5,99.9,78.8,151.3
244661,2019-12-30 07:45:00,18.5,99.9,82.4,164.5
244668,2019-12-30 07:47:00,18.7,99.6,76.4,147.5
244669,2019-12-30 07:47:00,18.6,99.5,78.8,157.2
244670,2019-12-30 07:48:00,18.6,99.5,78.2,156.0
244674,2019-12-30 07:49:00,18.6,99.5,81.4,150.8
244679,2019-12-30 07:51:00,18.7,99.5,78.8,151.3
244684,2019-12-30 07:53:00,18.7,99.5,77.5,148.60001
244685,2019-12-30 07:53:00,18.7,99.6,77.6,150.60001
244686,2019-12-30 07:53:00,18.6,99.6,78.0,150.10001
244809,2019-12-30 08:36:00,19.3,98.5,83.2,155.10001
244826,2019-12-30 08:42:00,19.5,98.5,84.4,157.5
244843,2019-12-30 08:48:00,20.0,97.6,83.6,157.0
244844,2019-12-30 08:49:00,19.9,97.5,83.7,167.5
244846,2019-12-30 08:49:00,19.8,97.6,84.0,165.0
244871,2019-12-30 08:58:00,19.9,97.9,83.9,156.5
244883,2019-12-30 09:02:00,20.3,97.3,81.8,150.2
244888,2019-12-30 09:04:00,20.2,97.1,81.4,151.10001
264716,2020-01-04 06:53:00,21.3,99.9,70.9,136.5
264720,2020-01-04 06:54:00,21.2,99.9,67.9,134.8
264721,2020-01-04 06:54:00,21.2,99.9,70.6,156.0
264722,2020-01-04 06:55:00,21.2,99.9,67.5,146.60001
264723,2020-01-04 06:55:00,21.2,99.9,63.6,126.4
264765,2020-01-04 07:10:00,21.4,99.9,58.1,119.7
267530,2020-01-04 23:31:00,22.0,99.9,54.6,108.6
267537,2020-01-04 23:33:00,21.8,99.9,58.1,116.4
267550,2020-01-04 23:38:00,21.7,99.9,54.6,108.7
267728,2020-01-05 00:40:00,21.9,99.9,60.9,119.0
267782,2020-01-05 00:58:00,21.6,99.9,62.0,126.4
267803,2020-01-05 01:05:00,21.7,99.9,56.1,113.0
267806,2020-01-05 01:06:00,21.7,99.9,60.8,119.2
267966,2020-01-05 02:02:00,21.9,99.9,69.3,132.2
267982,2020-01-05 02:07:00,21.7,99.9,66.9,132.2
267991,2020-01-05 02:10:00,21.7,99.9,63.3,123.6
267996,2020-01-05 02:12:00,21.6,99.9,76.4,148.5
268000,2020-01-05 02:14:00,21.4,99.9,77.1,148.2
268001,2020-01-05 02:14:00,21.4,99.9,76.5,151.3
268011,2020-01-05 02:17:00,21.3,99.9,65.3,126.8
268845,2020-01-05 07:06:00,20.1,99.9,58.9,128.8
268853,2020-01-05 07:08:00,20.2,99.9,57.0,127.3
268854,2020-01-05 07:09:00,20.2,99.9,58.3,126.1
268855,2020-01-05 07:09:00,20.1,99.9,58.7,129.60001
268858,2020-01-05 07:10:00,20.0,99.9,54.0,119.6
268863,2020-01-05 07:12:00,20.0,99.9,61.4,140.5
268864,2020-01-05 07:12:00,20.0,99.9,59.9,140.39999
268865,2020-01-05 07:12:00,20.0,99.9,56.9,134.7
268866,2020-01-05 07:13:00,20.0,99.9,54.0,113.4
268871,2020-01-05 07:15:00,19.9,99.9,61.9,139.5
268873,2020-01-05 07:15:00,19.9,99.9,57.4,129.89999
268879,2020-01-05 07:17:00,19.8,99.9,55.6,117.7
268881,2020-01-05 07:18:00,19.8,99.9,55.0,119.5
268894,2020-01-05 07:22:00,19.6,99.9,57.5,137.8
268896,2020-01-05 07:23:00,19.7,99.9,57.0,126.6
268902,2020-01-05 07:25:00,19.8,99.9,56.6,128.89999
268907,2020-01-05 07:27:00,19.9,99.9,61.7,151.5
268908,2020-01-05 07:27:00,19.9,99.9,64.8,155.10001
268909,2020-01-05 07:28:00,19.9,99.9,65.3,169.7
268910,2020-01-05 07:28:00,19.7,99.9,59.3,153.60001
268911,2020-01-05 07:28:00,19.9,99.9,56.7,137.5
268912,2020-01-05 07:29:00,20.0,99.9,55.7,131.2
268913,2020-01-05 07:29:00,20.0,99.9,54.1,121.6
268991,2020-01-05 07:56:00,20.6,98.8,56.9,115.8
268999,2020-01-05 07:59:00,20.7,98.5,60.3,122.6
328896,2020-01-26 04:14:00,20.3,99.9,54.8,124.9
328897,2020-01-26 04:14:00,20.4,99.9,55.0,124.3
328899,2020-01-26 04:15:00,20.5,99.9,54.1,128.89999
328900,2020-01-26 04:16:00,20.5,99.9,54.4,128.39999
328902,2020-01-26 04:16:00,20.6,99.9,54.3,127.2
328903,2020-01-26 04:17:00,20.6,99.9,53.9,134.0
328904,2020-01-26 04:17:00,20.6,99.9,53.5,133.0
328906,2020-01-26 04:18:00,20.6,99.9,56.4,134.7
328907,2020-01-26 04:18:00,20.6,99.9,56.5,142.2
328908,2020-01-26 04:18:00,20.6,99.9,56.6,139.60001
328909,2020-01-26 04:19:00,20.5,99.9,57.9,136.0
328910,2020-01-26 04:19:00,20.5,99.9,59.7,145.2
328911,2020-01-26 04:19:00,20.5,99.9,60.2,151.8
328915,2020-01-26 04:21:00,20.4,99.9,59.5,132.7
328916,2020-01-26 04:21:00,20.4,99.9,59.6,129.89999
328917,2020-01-26 04:21:00,20.4,99.9,58.8,124.2
328919,2020-01-26 04:22:00,20.4,99.9,63.1,149.39999
328920,2020-01-26 04:23:00,20.4,99.9,62.8,143.39999
328923,2020-01-26 04:24:00,20.4,99.9,61.2,130.0
328925,2020-01-26 04:24:00,20.4,99.9,61.5,135.89999
328926,2020-01-26 04:25:00,20.4,99.9,60.5,129.3
328928,2020-01-26 04:25:00,20.4,99.9,60.5,133.89999
328930,2020-01-26 04:26:00,20.4,99.9,61.9,133.60001
328931,2020-01-26 04:26:00,20.4,99.9,59.5,129.0
328932,2020-01-26 04:27:00,20.5,99.9,59.0,125.0
328936,2020-01-26 04:28:00,20.4,99.9,60.4,130.89999
328938,2020-01-26 04:29:00,20.4,99.9,61.4,124.7
328941,2020-01-26 04:30:00,20.5,99.9,61.7,123.8
328944,2020-01-26 04:31:00,20.5,99.9,59.9,124.5
331125,2020-01-26 21:36:00,-0.3,14.9,43.3,197.7
331126,2020-01-26 21:36:00,-0.3,15.1,39.6,119.2
361485,2020-02-01 22:45:00,-1.0,24.5,27.2,97.0
361486,2020-02-01 22:45:00,-1.0,24.5,28.7,144.39999
370718,2020-02-03 19:23:00,0.3,16.6,24.0,64.9
370719,2020-02-03 19:23:00,0.3,16.7,23.8,58.5
373935,2020-02-04 11:03:00,2.4,23.9,9.1,27.6
375378,2020-02-04 18:30:00,2.0,21.7,23.4,60.5
382929,2020-02-06 10:08:00,0.1,3.1,17.4,57.7
382930,2020-02-06 10:08:00,0.1,3.6,18.1,57.7
383176,2020-02-06 11:21:00,2.0,8.1,11.6,31.8
383622,2020-02-06 13:32:00,2.4,12.1,13.0,67.4
383623,2020-02-06 13:32:00,2.2,12.5,12.5,46.1
383676,2020-02-06 13:48:00,2.3,12.4,11.5,34.9
384726,2020-02-06 19:04:00,1.0,20.9,18.0,55.6
384780,2020-02-06 19:23:00,2.0,23.4,20.8,61.9
384781,2020-02-06 19:23:00,2.0,23.0,20.6,59.1
384791,2020-02-06 19:26:00,2.2,22.2,22.0,62.6
384839,2020-02-06 19:40:00,0.0,5.1,24.2,64.4
384840,2020-02-06 19:40:00,0.0,5.4,23.0,57.8
384850,2020-02-06 19:43:00,1.0,4.2,23.0,61.0
384853,2020-02-06 19:44:00,1.1,3.8,23.7,58.9
384854,2020-02-06 19:44:00,1.2,3.8,22.9,57.9
384856,2020-02-06 19:45:00,1.3,3.5,21.3,57.8
387654,2020-02-07 09:20:00,0.5,21.2,22.7,89.9
387655,2020-02-07 09:21:00,0.5,21.0,22.2,92.6
387685,2020-02-07 09:29:00,-0.8,19.3,21.3,69.3
